Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050530 06:24   2.700 268.000   3.900  14.500  18.100 1016.80
9414750 20050530 06:30                                                
9414750 20050530 06:36   2.100 277.000   3.600  14.700  18.100 1016.70
9414750 20050530 06:42   1.400 276.000   3.400  14.700  18.100 1016.60
9414750 20050530 06:48   1.200 288.000   2.300  14.800  18.100 1016.50
9414750 20050530 06:54                                                
9414750 20050530 07:00   0.000 325.000   0.700  14.700  18.100 1016.50
9414750 20050530 07:06   0.000 288.000   0.400  14.700  18.100 1016.50
9414750 20050530 07:12   0.000 159.000   0.300  14.700  18.100 1016.50
9414750 20050530 07:18   0.200  91.000   0.600  14.600  18.000 1016.40
9414750 20050530 07:24   1.700 103.000   2.600  14.600  18.100 1016.30
9414750 20050530 07:30   0.100  96.000   2.600  14.500  18.000 1016.30
9414750 20050530 07:36   0.100 102.000   1.900  14.500  18.000 1016.20
9414750 20050530 07:42   0.000  95.000   0.400  14.500  18.000 1016.20
9414750 20050530 07:48   0.100 252.000   2.100  14.600  18.000 1016.20
9414750 20050530 07:54   0.700 282.000   2.500  14.600  18.000 1016.20
9414750 20050530 08:00   0.500 277.000   2.100  14.600  18.000 1016.20
9414750 20050530 08:06   0.500 277.000   2.800  14.500  18.000 1016.10
9414750 20050530 08:12   0.300 285.000   2.300  14.500  17.900 1016.20
9414750 20050530 08:18   1.400 274.000   2.400  14.500  17.900 1016.30
9414750 20050530 08:24   0.700 278.000   3.200  14.400  17.900 1016.20
9414750 20050530 08:30   0.700 274.000   2.700  14.400  17.900 1016.30
9414750 20050530 08:36                                                
9414750 20050530 08:42   1.100 202.000   2.900  14.400  17.900 1016.10
9414750 20050530 08:48   0.200 255.000   2.700  14.300  17.900 1016.10
9414750 20050530 08:54   1.000 238.000   2.400  14.200  17.900 1016.20
9414750 20050530 09:00   0.100 297.000   2.300  14.100  17.900 1016.20
9414750 20050530 09:06   0.600 198.000   2.200  14.000  17.900 1016.20
9414750 20050530 09:12   0.500 256.000   2.500  14.000  17.800 1016.20
9414750 20050530 09:18                                                
9414750 20050530 09:24   2.200 191.000   2.800  13.800  17.800 1016.10
9414750 20050530 09:30   1.800 189.000   2.600  13.700  17.800 1016.10
9414750 20050530 09:36   0.800 221.000   2.800  13.800  17.800 1016.10
9414750 20050530 09:42                                                
9414750 20050530 09:48                                                
9414750 20050530 09:54   0.000 272.000   2.000  13.900  17.800 1016.20
9414750 20050530 10:00   1.300 170.000   2.500  14.000  17.800 1016.20
9414750 20050530 10:06   0.700 166.000   3.600  14.000  17.800 1016.30
9414750 20050530 10:12   1.100 156.000   3.400  13.800  17.800 1016.30
9414750 20050530 10:18   0.800 135.000   2.100  14.000  17.800 1016.30
9414750 20050530 10:24   0.000  89.000   0.400  13.900  17.800 1016.10
9414750 20050530 10:30   1.200 285.000   2.300  13.900  17.800 1016.00
9414750 20050530 10:36   0.600 270.000   2.500  13.900  17.700 1016.20
9414750 20050530 10:42   0.000 261.000   2.500  13.900  17.800 1016.20
9414750 20050530 10:48                                                
9414750 20050530 10:54   1.500 190.000   2.600  13.800  17.700 1016.20
9414750 20050530 11:00   0.000 174.000   0.900  13.800  17.700 1016.20
9414750 20050530 11:06   0.400 134.000   1.000  13.900  17.800 1016.20
9414750 20050530 11:12   1.700 162.000   2.700  13.900  17.700 1016.10
9414750 20050530 11:18   0.500 191.000   2.200  13.900  17.700 1016.20
9414750 20050530 11:24                                                
9414750 20050530 11:30   0.300 275.000   3.100  14.000  17.700 1016.20
9414750 20050530 11:36   0.500 263.000   2.500  13.900  17.800 1016.20
9414750 20050530 11:42   0.400 275.000   1.600  13.900  17.700 1016.20
9414750 20050530 11:48   0.100 280.000   1.000  13.800  17.700 1016.30
9414750 20050530 11:54   0.100 273.000   1.300  13.800  17.700 1016.30
9414750 20050530 12:00   0.000 257.000   0.200  13.700  17.700 1016.30
9414750 20050530 12:06   0.000 292.000   0.300  13.700  17.700 1016.40
9414750 20050530 12:12   0.000 269.000   0.500  13.700  17.600 1016.40
9414750 20050530 12:18   0.800 278.000   2.200  13.600  17.600 1016.30
9414750 20050530 12:24   1.100 273.000   2.600  13.500  17.500 1016.20
9414750 20050530 12:30   0.300 283.000   2.400  13.600  17.500 1016.20
9414750 20050530 12:36   1.900 276.000   2.700  13.600  17.500 1016.20
9414750 20050530 12:42   1.300 272.000   2.700  13.600  17.400 1016.30
9414750 20050530 12:48   0.500 279.000   2.600  13.700  17.400 1016.30
9414750 20050530 12:54   0.000 282.000   1.800  13.700  17.400 1016.20
9414750 20050530 13:00   0.600 274.000   2.000  13.700  17.400 1016.30
9414750 20050530 13:06   0.300 213.000   1.800  13.700  17.400 1016.30
9414750 20050530 13:12   0.500 184.000   2.100  13.700  17.300 1016.30
9414750 20050530 13:18   0.000 169.000   0.600  13.700  17.300 1016.40
9414750 20050530 13:24   0.000 168.000   0.000  13.700  17.200 1016.50
9414750 20050530 13:30   1.700 274.000   3.300  13.600  17.200 1016.70
9414750 20050530 13:36   2.400 277.000   4.000  13.600  17.200 1016.70
9414750 20050530 13:42   2.500 274.000   3.400  13.600  17.200 1016.80
9414750 20050530 13:48   2.700 272.000   4.200  13.500  17.200 1016.80
9414750 20050530 13:54   3.100 279.000   4.300  13.400  17.200 1016.90
9414750 20050530 14:00   3.400 274.000   4.700  13.400  17.200 1016.90
9414750 20050530 14:06   2.400 276.000   4.600  13.500  17.200 1017.00
9414750 20050530 14:12   1.000 266.000   2.900  13.700  17.200 1017.00
9414750 20050530 14:18   1.000 272.000   2.900  13.700  17.200 1017.10
9414750 20050530 14:24   1.400 283.000   3.700  13.700  17.200 1017.00
9414750 20050530 14:30   2.000 269.000   3.600  13.700  17.200 1016.90
9414750 20050530 14:36   1.500 305.000   2.800  13.600  17.200 1017.00
9414750 20050530 14:42                                                
9414750 20050530 14:48   0.200 271.000   2.500  13.700  17.200 1017.10
9414750 20050530 14:54                                                
9414750 20050530 15:00   0.200 267.000   2.700  14.000  17.200 1017.40
9414750 20050530 15:06   0.900 281.000   2.600  14.000  17.100 1017.30
9414750 20050530 15:12   1.800 267.000   2.900  14.000  17.100 1017.20
9414750 20050530 15:18   0.700 282.000   3.200  14.200  17.100 1017.30
9414750 20050530 15:24   0.500 248.000   3.100  14.200  17.100 1017.20
9414750 20050530 15:30                                                
9414750 20050530 15:36   0.800 259.000   3.000  14.200  17.100 1017.20
9414750 20050530 15:42   1.800 175.000   3.200  14.100  17.100 1017.20
9414750 20050530 15:48   0.800 195.000   3.400  14.100  17.100 1017.20
9414750 20050530 15:54   0.400 209.000   2.600  14.200  17.100 1017.10
9414750 20050530 16:00   0.100 174.000   0.600  14.400  17.100 1017.10
9414750 20050530 16:06   0.700 194.000   2.100  14.400  17.100 1017.10
9414750 20050530 16:12   2.000 129.000   2.500  14.400  17.000 1017.10
9414750 20050530 16:18   0.900 130.000   2.500  14.500  17.000 1017.20
9414750 20050530 16:24   0.400 137.000   2.100  14.600  17.000 1017.20
9414750 20050530 16:30                                                
9414750 20050530 16:36   1.600 126.000   2.400  14.600  17.000 1017.30
9414750 20050530 16:42   2.500 142.000   3.400  14.500  17.000 1017.40
9414750 20050530 16:48   1.800 150.000   3.400  14.500  17.000 1017.20
9414750 20050530 16:54                                                
9414750 20050530 17:00   0.500 139.000   2.600  14.600  17.000 1017.30
9414750 20050530 17:06   0.400 136.000   2.200  14.700  17.000 1017.30
9414750 20050530 17:12   0.700 128.000   2.300  14.800  17.000 1017.20
9414750 20050530 17:18   0.500 152.000   2.300  14.700  17.000 1017.20
9414750 20050530 17:24   0.000 122.000   0.600  14.900  17.000 1017.20
9414750 20050530 17:30                                                
9414750 20050530 17:36   1.200 142.000   2.400  14.900  17.000 1017.30
9414750 20050530 17:42   0.500 137.000   2.400  14.900  17.000 1017.40
9414750 20050530 17:48   0.400 129.000   1.900  15.100  17.000 1017.30
9414750 20050530 17:54   1.500 141.000   2.600  15.100  17.100 1017.30
9414750 20050530 18:00   2.000 134.000   2.800  15.100  17.100 1017.30
9414750 20050530 18:06                                                
9414750 20050530 18:12   2.300 134.000   2.800  15.300  17.100 1017.10
9414750 20050530 18:18   1.800 145.000   2.700  15.300  17.100 1017.00
9414750 20050530 18:24   2.000 135.000   2.500  15.600  17.100 1016.80
9414750 20050530 18:30   2.600 135.000   3.100  15.700  17.100 1016.80
9414750 20050530 18:36   2.200 147.000   2.800  15.700  17.100 1016.70
9414750 20050530 18:42                                                
9414750 20050530 18:48   0.400 149.000   1.500  15.900  17.100 1016.60
9414750 20050530 18:54   0.100 154.000   0.500  16.100  17.100 1016.60
9414750 20050530 19:00   0.000 153.000   0.600  16.300  17.100 1016.60
9414750 20050530 19:06   0.000 159.000   0.000  16.500  17.100 1016.60
9414750 20050530 19:12                                                
9414750 20050530 19:18   0.000 157.000   0.000  17.000  17.100 1016.50
9414750 20050530 19:24   0.000 156.000   0.000  17.200  17.100 1016.30
9414750 20050530 19:30   0.000 187.000   0.000  17.100  17.100 1016.20
9414750 20050530 19:36   0.400 196.000   0.600  17.100  17.200 1016.20
9414750 20050530 19:42   0.200 309.000   1.500  18.000  17.400 1016.30
9414750 20050530 19:48   1.000 283.000   2.400  18.000  17.400 1016.20
9414750 20050530 19:54   0.900 259.000   2.200  18.200  17.400 1016.30
9414750 20050530 20:00   0.700 275.000   2.100  18.300  17.500 1016.20
9414750 20050530 20:06                                                
9414750 20050530 20:12                                                
9414750 20050530 20:18   2.400 280.000   3.100  18.000  17.500 1016.10
9414750 20050530 20:24   2.100 277.000   3.500  18.100  17.400 1016.10
9414750 20050530 20:30   2.300 279.000   3.100  17.900  17.500 1016.00
9414750 20050530 20:36   2.300 275.000   3.500  17.900  17.500 1016.00
9414750 20050530 20:42   2.300 262.000   3.700  18.600  17.500 1016.00
9414750 20050530 20:48   3.000 266.000   4.300  18.600  17.600 1016.00
9414750 20050530 20:54                                                
9414750 20050530 21:00   3.500 276.000   4.600  18.400  17.700 1016.10
9414750 20050530 21:06   3.600 274.000   4.800  18.500  17.700 1015.80
9414750 20050530 21:12   3.000 274.000   4.800  18.400  17.700 1015.70
9414750 20050530 21:18   2.500 270.000   4.100  18.600  17.700 1015.70
9414750 20050530 21:24   2.700 267.000   3.800  18.700  17.700 1015.60
9414750 20050530 21:30   2.600 267.000   4.000  18.700  17.700 1015.50
9414750 20050530 21:36   2.600 266.000   3.600  18.700  17.700 1015.50
9414750 20050530 21:42   2.700 268.000   3.600  18.900  17.700 1015.40
9414750 20050530 21:48   2.400 270.000   4.000  19.100  17.800 1015.40
9414750 20050530 21:54   2.800 269.000   4.500  19.200  17.800 1015.40
9414750 20050530 22:00   3.300 270.000   4.600  18.900  17.800 1015.40
9414750 20050530 22:06   3.600 268.000   4.900  18.900  17.900 1015.40
9414750 20050530 22:12   3.400 272.000   4.900  18.900  18.000 1015.40
9414750 20050530 22:18   3.200 267.000   4.100  18.900  18.100 1015.30
9414750 20050530 22:24   3.400 266.000   4.700  19.000  18.200 1015.30
9414750 20050530 22:30   3.400 265.000   4.300  19.100  18.300 1015.40
9414750 20050530 22:36   3.700 266.000   4.600  19.000  18.400 1015.30
9414750 20050530 22:42   3.700 272.000   4.900  19.000  18.500 1015.20
9414750 20050530 22:48   3.300 270.000   4.800  19.000  18.600 1015.10
9414750 20050530 22:54                                                
9414750 20050530 23:00   2.600 267.000   4.600  19.100  18.600 1015.10
9414750 20050530 23:06   2.000 265.000   3.100  19.300  18.600 1015.10
9414750 20050530 23:12   3.600 277.000   4.500  19.500  18.600 1015.10
9414750 20050530 23:18   5.700 279.000   6.900  19.300  18.600 1015.10
9414750 20050530 23:24   6.500 279.000   7.400  18.700  18.600 1015.10
9414750 20050530 23:30   6.300 278.000   7.400  17.900  18.600 1015.10
9414750 20050530 23:36   5.000 282.000   6.200  17.700  18.600 1015.00
9414750 20050530 23:42   4.500 281.000   5.500  18.000  18.600 1015.00
9414750 20050530 23:48                                                
9414750 20050530 23:54   5.300 280.000   6.700  18.600  18.600 1015.00
9414750 20050531 00:00   5.000 279.000   6.300  18.700  18.600 1015.10
9414750 20050531 00:06   5.100 281.000   6.300  18.500  18.600 1015.00
9414750 20050531 00:12   5.200 277.000   6.600  18.500  18.600 1014.90
9414750 20050531 00:18   3.900 275.000   5.800  18.300  18.600 1014.80
9414750 20050531 00:24   4.400 278.000   5.500  18.200  18.600 1014.80
9414750 20050531 00:30   3.200 277.000   4.100  18.300  18.600 1014.80
9414750 20050531 00:36                                                
9414750 20050531 00:42   4.500 279.000   5.700  18.400  18.600 1014.70
9414750 20050531 00:48                                                
9414750 20050531 00:54   4.000 282.000   5.800  18.500  18.600 1014.60
9414750 20050531 01:00   3.600 283.000   6.600  18.700  18.600 1014.60
9414750 20050531 01:06   3.100 282.000   4.400  19.000  18.600 1014.60
9414750 20050531 01:12   2.800 285.000   4.900  19.100  18.600 1014.60
9414750 20050531 01:18   4.000 284.000   5.000  18.600  18.600 1014.60
9414750 20050531 01:24   3.300 280.000   4.700  18.200  18.400 1014.60
9414750 20050531 01:30                                                
9414750 20050531 01:36                                                
9414750 20050531 01:42   3.000 284.000   4.500  17.900  18.300 1014.60
9414750 20050531 01:48   5.200 279.000   6.200  17.700  18.300 1014.80
9414750 20050531 01:54   4.900 279.000   6.200  17.300  18.300 1014.80
9414750 20050531 02:00   3.700 281.000   5.500  17.200  18.300 1014.80
9414750 20050531 02:06                                                
9414750 20050531 02:12                                                
9414750 20050531 02:18   3.500 279.000   5.400          18.200 1014.80
9414750 20050531 02:24   2.600 271.000   4.600  16.900  18.200 1014.80
9414750 20050531 02:30   2.300 262.000   3.900  16.800  18.200 1014.80
9414750 20050531 02:36   3.000 271.000   4.900  16.500  18.200 1014.90
9414750 20050531 02:42   3.200 274.000   4.400  16.200  18.200 1014.80
9414750 20050531 02:48   2.100 267.000   4.600  16.200  18.300 1014.80
9414750 20050531 02:54                                                
9414750 20050531 03:00   3.300 273.000   5.200  15.700  18.300 1015.00
9414750 20050531 03:06   3.000 264.000   4.800  15.700  18.300 1014.90
9414750 20050531 03:12   3.500 267.000   4.200  15.400  18.300 1015.00
9414750 20050531 03:18                                                
9414750 20050531 03:24   1.600 271.000   4.000  15.300  18.200 1015.00
9414750 20050531 03:30   0.300 292.000   3.000  15.300  18.200 1015.10
9414750 20050531 03:36                                                
9414750 20050531 03:42   2.400 272.000   3.400  15.100  18.200 1015.20
9414750 20050531 03:48   1.300 271.000   3.300  15.100  18.200 1015.20
9414750 20050531 03:54   1.400 266.000   3.100  15.000  18.100 1015.20
9414750 20050531 04:00   1.500 259.000   3.000  14.900  18.200 1015.20
9414750 20050531 04:06   1.300 273.000   3.500  15.000  18.200 1015.40
9414750 20050531 04:12   0.500 235.000   2.300  15.000  18.200 1015.60
9414750 20050531 04:18   2.400 266.000   3.800  14.800  18.200 1015.80
9414750 20050531 04:24   2.700 274.000   3.900  14.700  18.200 1015.90
9414750 20050531 04:30   1.800 271.000   4.800  14.600  18.300 1016.00
9414750 20050531 04:36   2.700 265.000   3.900  14.500  18.300 1016.00
9414750 20050531 04:42   2.300 274.000   3.900  14.500  18.300 1016.00
9414750 20050531 04:48   1.800 271.000   4.000  14.500  18.300 1016.10
9414750 20050531 04:54   2.200 275.000   3.700  14.400  18.300 1016.10
9414750 20050531 05:00   2.100 269.000   3.700  14.300  18.300 1016.20
9414750 20050531 05:06   1.600 276.000   3.400  14.300  18.400 1016.10
9414750 20050531 05:12   2.500 268.000   4.000  14.300  18.400 1016.10
9414750 20050531 05:18   1.800 279.000   3.600  14.100  18.500 1016.20
9414750 20050531 05:24   2.200 271.000   3.600  14.200  18.500 1016.20
9414750 20050531 05:30   2.200 272.000   3.600  14.200  18.600 1016.30
9414750 20050531 05:36   1.700 270.000   3.400  14.200  18.600 1016.40
9414750 20050531 05:42   1.500 255.000   3.300  14.200  18.600 1016.50
9414750 20050531 05:48   2.800 271.000   4.200  14.200  18.600 1016.40
9414750 20050531 05:54   3.500 277.000   4.900  14.200  18.600 1016.60
9414750 20050531 06:00   3.600 267.000   5.800  14.100  18.600 1016.70
9414750 20050531 06:06   4.200 266.000   6.300  14.000  18.600 1016.50
9414750 20050531 06:12   3.600 265.000   4.900  14.000  18.600 1016.30
9414750 20050531 06:18   3.800 273.000   6.000  14.100  18.600 1016.30
9414750 20050531 06:24   3.900 266.000   6.400  14.000  18.600 1016.20
9414750 20050531 06:30   3.100 270.000   4.800  14.100  18.600 1016.20
9414750 20050531 06:36   2.900 272.000   5.100  14.000  18.600 1016.20
9414750 20050531 06:42   2.900 266.000   4.800  14.100  18.600 1016.20
9414750 20050531 06:48   2.900 267.000   4.300  14.100  18.600 1016.20
9414750 20050531 06:54   2.900 272.000   4.300  14.200  18.600 1016.30
9414750 20050531 07:00   3.100 271.000   4.400  14.200  18.600 1016.40
9414750 20050531 07:06   2.700 268.000   4.500  14.300  18.600 1016.40
9414750 20050531 07:12   3.600 271.000   4.700  14.200  18.600 1016.40
9414750 20050531 07:18   3.400 269.000   5.600  14.000  18.600 1016.40
9414750 20050531 07:24                                                
9414750 20050531 07:30   3.500 271.000   5.600  13.800  18.600 1016.20
9414750 20050531 07:36   3.100 272.000   4.800          18.600 1016.20
9414750 20050531 07:42                                                
9414750 20050531 07:48                                                
9414750 20050531 07:54   3.100 270.000   4.700  13.300  18.600 1016.10
9414750 20050531 08:00   3.200 266.000   5.200  13.400  18.600 1016.00
9414750 20050531 08:06                                                
9414750 20050531 08:12   3.200 263.000   4.600  13.600  18.700 1016.00
9414750 20050531 08:18   3.300 271.000   4.500  13.400  18.600 1016.10
9414750 20050531 08:24                                                
9414750 20050531 08:30   3.300 266.000   5.900  13.400  18.700 1016.10
9414750 20050531 08:36   3.200 271.000   4.600  13.500  18.600 1016.10
9414750 20050531 08:42   3.500 274.000   4.700  13.500  18.700 1016.20
9414750 20050531 08:48   3.500 275.000   6.200  13.400  18.600 1016.00
9414750 20050531 08:54   2.900 264.000   4.800  13.500  18.700 1016.10
9414750 20050531 09:00   3.200 265.000   5.000  13.500  18.700 1016.10
9414750 20050531 09:06   3.400 268.000   5.500  13.400  18.600 1016.10
9414750 20050531 09:12                                                
9414750 20050531 09:18                                                
9414750 20050531 09:24   2.000 272.000   4.100  13.500  18.700 1016.00
9414750 20050531 09:30                                                
9414750 20050531 09:36                                                
9414750 20050531 09:42   1.800 267.000   3.100  13.500  18.600 1015.70
9414750 20050531 09:48   2.100 273.000   3.700  13.700  18.600 1015.70
9414750 20050531 09:54   2.700 273.000   3.700  13.700  18.600 1015.80
9414750 20050531 10:00   3.000 270.000   4.300  13.500  18.600 1015.70
9414750 20050531 10:06   2.400 269.000   4.200  13.500  18.600 1015.60
9414750 20050531 10:12   2.600 267.000   3.900  13.400  18.600 1015.50
9414750 20050531 10:18   2.300 271.000   3.800  13.400  18.600 1015.50
9414750 20050531 10:24                                                
9414750 20050531 10:30   1.500 265.000   3.500  13.600  18.600 1015.50
9414750 20050531 10:36   2.300 270.000   3.700  13.500  18.600 1015.50
9414750 20050531 10:42   1.800 269.000   3.200  13.600  18.500 1015.50
9414750 20050531 10:48   1.300 273.000   3.000  13.700  18.400 1015.60
9414750 20050531 10:54   1.500 269.000   2.900  13.700  18.400 1015.70
9414750 20050531 11:00   1.200 180.000   3.200  13.800  18.400 1015.60
9414750 20050531 11:06   0.000 355.000   2.200  13.800  18.400 1015.50
9414750 20050531 11:12                                                
9414750 20050531 11:18   4.000 196.000   4.900  13.700  18.400 1015.50
9414750 20050531 11:24   1.600 195.000   4.800  13.600  18.400 1015.30
9414750 20050531 11:30   2.400 173.000   3.400  13.500  18.400 1015.30
9414750 20050531 11:36   0.500 269.000   3.200  13.500  18.300 1015.30
9414750 20050531 11:42                                                
9414750 20050531 11:48   0.000 185.000   0.700  13.500  18.300 1015.30
9414750 20050531 11:54   0.300 200.000   2.100  13.600  18.300 1015.30
9414750 20050531 12:00   2.200 197.000   3.600  13.500  18.200 1015.30
9414750 20050531 12:06   0.100 256.000   2.900  13.600  18.200 1015.30
9414750 20050531 12:12   0.400 273.000   1.700  13.500  18.200 1015.20
9414750 20050531 12:18   1.800 289.000   2.400  13.400  18.200 1015.30
9414750 20050531 12:24   0.400 285.000   2.600  13.500  18.200 1015.40
9414750 20050531 12:30   1.500 286.000   2.300  13.500  18.200 1015.40
9414750 20050531 12:36   1.700 282.000   2.500  13.500  18.200 1015.50
9414750 20050531 12:42                                                
9414750 20050531 12:48   2.400 283.000   3.100  13.300  18.200 1015.50
9414750 20050531 12:54   1.300 274.000   2.700  13.300  18.200 1015.50
9414750 20050531 13:00   1.900 281.000   3.100  13.400  18.200 1015.60
9414750 20050531 13:06   0.300 274.000   2.500  13.400  18.200 1015.60
9414750 20050531 13:12   0.600 279.000   1.900  13.400  18.200 1015.60
9414750 20050531 13:18   0.700 275.000   2.200  13.500  18.100 1015.60
9414750 20050531 13:24   0.600 271.000   2.000  13.500  18.100 1015.70
9414750 20050531 13:30   1.200 275.000   2.400  13.500  18.000 1015.70
9414750 20050531 13:36   0.900 280.000   2.200  13.500  18.000 1015.60
9414750 20050531 13:42   0.000 271.000   1.700  13.500  17.900 1015.50
9414750 20050531 13:48   0.400 279.000   2.600  13.500  17.800 1015.60
9414750 20050531 13:54   0.000 262.000   0.400  13.500  17.800 1015.60
9414750 20050531 14:00   0.100 282.000   1.100  13.600  17.800 1015.60
9414750 20050531 14:06   0.600 271.000   1.900  13.600  17.700 1015.60
9414750 20050531 14:12   0.200 258.000   0.700  13.700  17.800 1015.70
9414750 20050531 14:18   1.300 272.000   2.100  13.700  17.800 1015.70
9414750 20050531 14:24   0.100 285.000   1.700  13.700  17.700 1015.80
9414750 20050531 14:30   0.000 287.000   1.300  13.800  17.600 1015.80
9414750 20050531 14:36   0.000 216.000   0.400  13.900  17.500 1015.80
9414750 20050531 14:42   0.000 230.000   0.000  14.000  17.500 1015.80
9414750 20050531 14:48   0.100 260.000   0.400  14.000  17.500 1015.80
9414750 20050531 14:54   0.200 199.000   0.900  14.100  17.500 1015.80
9414750 20050531 15:00   0.000 173.000   0.400  14.200  17.600 1015.90
9414750 20050531 15:06   0.000 252.000   0.000  14.300  17.500 1015.90
9414750 20050531 15:12   0.000 284.000   0.100  14.400  17.500 1015.80
9414750 20050531 15:18   0.000 235.000   0.200  14.400  17.500 1016.00
9414750 20050531 15:24   0.000 213.000   0.000  14.500  17.500 1016.10
9414750 20050531 15:30                                                
9414750 20050531 15:36   0.000 299.000   0.000  14.600  17.500 1016.10
9414750 20050531 15:42   0.000 264.000   0.000  14.700  17.600 1016.20
9414750 20050531 15:48                                                
9414750 20050531 15:54   0.000 221.000   0.200  14.900  17.500 1016.30
9414750 20050531 16:00   0.000 241.000   0.000  14.700  17.600 1016.30
9414750 20050531 16:06                                                
9414750 20050531 16:12   0.200 141.000   2.200  14.600  17.500 1016.20
9414750 20050531 16:18   1.300 125.000   2.400  14.700  17.600 1016.10
9414750 20050531 16:24   1.400 130.000   2.600  14.700  17.600 1016.00
9414750 20050531 16:30   0.900 123.000   2.500  14.700  17.600 1016.00
9414750 20050531 16:36   0.100 140.000   2.200  14.800  17.600 1016.10
9414750 20050531 16:42   0.000 150.000   0.700  14.900  17.600 1016.10
9414750 20050531 16:48   0.000 142.000   0.500  14.900  17.600 1016.10
9414750 20050531 16:54   0.000 157.000   0.400  14.900  17.600 1016.10
9414750 20050531 17:00   1.500 264.000   2.500  15.000  17.600 1016.10
9414750 20050531 17:06   2.300 278.000   3.200  14.900  17.600 1016.10
9414750 20050531 17:12   0.800 276.000   2.800  15.100  17.600 1016.10
9414750 20050531 17:18   0.000 209.000   1.100  15.500  17.500 1016.10
9414750 20050531 17:24                                                
9414750 20050531 17:30   2.000 273.000   3.000  15.400  17.600 1016.30
9414750 20050531 17:36   2.100 266.000   3.500  15.400  17.600 1016.30
9414750 20050531 17:42   3.100 271.000   4.000  15.300  17.600 1016.10
9414750 20050531 17:48   2.200 268.000   4.100  15.500  17.500 1016.10
9414750 20050531 17:54   2.000 262.000   3.600  15.700  17.600 1016.10
9414750 20050531 18:00   1.700 271.000   2.700  15.800  17.500 1016.10
9414750 20050531 18:06   2.800 276.000   3.700  15.500  17.600 1016.20
9414750 20050531 18:12   2.400 264.000   3.400  15.800  17.600 1016.20
9414750 20050531 18:18   3.000 275.000   3.700  15.700  17.600 1016.30
9414750 20050531 18:24   2.400 279.000   3.400  16.000  17.600 1016.30
9414750 20050531 18:30   2.100 277.000   3.000  16.100  17.600 1016.20
9414750 20050531 18:36   2.100 277.000   3.100  16.300  17.600 1016.20
9414750 20050531 18:42   2.400 278.000   3.100  16.500  17.600 1016.10
9414750 20050531 18:48                                                
9414750 20050531 18:54   0.600 268.000   3.100  17.200  17.600 1015.80
9414750 20050531 19:00   0.300 270.000   2.400  17.800  17.600 1015.90
9414750 20050531 19:06   0.000 228.000   0.400  18.000  17.600 1015.80
9414750 20050531 19:12                                                
9414750 20050531 19:18   0.000 243.000   2.000  18.200  17.600 1015.60
9414750 20050531 19:24   0.100 220.000   0.500  18.400  17.600 1015.60
9414750 20050531 19:30   0.600 282.000   2.000  18.400  17.600 1015.60
9414750 20050531 19:36                                                
9414750 20050531 19:42   1.700 274.000   2.600  17.800  17.600 1015.50
9414750 20050531 19:48                                                
9414750 20050531 19:54   2.800 275.000   3.200  17.800  17.600 1015.50
9414750 20050531 20:00   3.000 278.000   3.600  17.900  17.700 1015.50
9414750 20050531 20:06   2.800 281.000   3.400  18.000  17.700 1015.50
9414750 20050531 20:12   3.000 280.000   3.600  18.200  17.700 1015.50
9414750 20050531 20:18                                                
9414750 20050531 20:24   3.300 276.000   4.100  18.300  17.700 1015.30
9414750 20050531 20:30                                                
9414750 20050531 20:36   3.500 267.000   4.800  18.100  17.700 1015.30
9414750 20050531 20:42   3.600 270.000   5.100  17.900  17.700 1015.30
9414750 20050531 20:48   3.800 270.000   5.700  17.600  17.700 1015.30
9414750 20050531 20:54                                                
9414750 20050531 21:00   3.600 269.000   6.500  17.600  17.800 1015.40
9414750 20050531 21:06   3.000 269.000   4.300  17.700  17.900 1015.30
9414750 20050531 21:12                                                
9414750 20050531 21:18   2.200 267.000   3.400  18.200  18.100 1015.10
9414750 20050531 21:24   2.100 271.000   3.500  18.500  18.100 1015.00
9414750 20050531 21:30   2.200 271.000   3.500  18.600  18.200 1014.90
9414750 20050531 21:36   1.800 265.000   3.000  18.800  18.300 1014.80
9414750 20050531 21:42   2.100 266.000   3.600  19.100  18.400 1015.00
9414750 20050531 21:48   2.700 266.000   4.100  18.900  18.500 1015.00
9414750 20050531 21:54   2.900 269.000   4.300  18.800  18.500 1014.90
9414750 20050531 22:00   2.300 276.000   3.700  18.700  18.600 1014.90
9414750 20050531 22:06   2.400 272.000   3.900  18.900  18.600 1014.90
9414750 20050531 22:12                                                
9414750 20050531 22:18   2.400 270.000   4.000  19.100  18.600 1014.60
9414750 20050531 22:24   2.500 264.000   3.500  19.100  18.700 1014.70
9414750 20050531 22:30   2.400 272.000   3.700  19.100  18.700 1014.70
9414750 20050531 22:36   2.100 266.000   3.300  19.500  18.700 1014.70
9414750 20050531 22:42                                                
9414750 20050531 22:48   1.500 268.000   3.000  19.600  18.800 1014.60
9414750 20050531 22:54   1.700 269.000   2.700  19.600  18.800 1014.50
9414750 20050531 23:00   1.900 266.000   3.200  19.800  18.800 1014.40
9414750 20050531 23:06   1.800 267.000   3.000  20.000  18.800 1014.40
9414750 20050531 23:12   1.600 270.000   3.100  19.900  18.800 1014.30
