Redwood City, CA
Station ID: 9414523
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414523 20050112 12:36   0.000 212.000   0.000   4.000         1022.80
9414523 20050112 12:42   0.000 212.000   0.000   4.000  10.500 1022.80
9414523 20050112 12:48   0.000 160.000   0.000   4.100  10.500 1023.00
9414523 20050112 12:54                                                
9414523 20050112 13:00   0.000 274.000   0.000   4.500  10.500 1023.20
9414523 20050112 13:06   0.000 295.000   0.000   4.400  10.500 1023.20
9414523 20050112 13:12   0.000 300.000   0.000   4.500  10.500 1023.30
9414523 20050112 13:18   0.000 282.000   0.000   4.600  10.500 1023.40
9414523 20050112 13:24   0.000 268.000   0.000   4.600  10.400 1023.60
9414523 20050112 13:30   0.000 250.000   0.000   4.600  10.400 1023.50
9414523 20050112 13:36   0.000 250.000   0.000   4.500  10.400 1023.70
9414523 20050112 13:42   0.000 222.000   0.000   4.300  10.400 1023.70
9414523 20050112 13:48   0.000 199.000   0.000   4.300  10.400 1023.70
9414523 20050112 13:54   0.000 162.000   0.000   4.200  10.400 1023.70
9414523 20050112 14:00   0.000 154.000   0.000   4.200  10.400 1023.80
9414523 20050112 14:06   0.000 171.000   0.000   4.000  10.400 1024.00
9414523 20050112 14:12   0.000 195.000   0.000   4.100  10.400 1024.10
9414523 20050112 14:18   0.000 184.000   0.000   4.000  10.300 1024.20
9414523 20050112 14:24   0.000 179.000   0.000   4.000  10.300 1024.40
9414523 20050112 14:30   0.000 206.000   0.000   3.900  10.300 1024.50
9414523 20050112 14:36   0.000 210.000   0.000   4.000  10.200 1024.40
9414523 20050112 14:42   0.000 118.000   0.000   3.800  10.200 1024.50
9414523 20050112 14:48   0.000 156.000   0.000   3.900  10.200 1024.70
9414523 20050112 14:54   0.000 144.000   0.500   4.100  10.200 1024.80
9414523 20050112 15:00   0.000 134.000   0.900   4.200  10.200 1024.90
9414523 20050112 15:06   0.000 145.000   0.500   4.300  10.200 1024.90
9414523 20050112 15:12   0.000 182.000   0.000   4.000  10.100 1025.00
9414523 20050112 15:18   0.000 157.000   0.000   4.100  10.200 1025.00
9414523 20050112 15:24   0.000 154.000   0.000   4.100  10.200 1025.20
9414523 20050112 15:30   0.000 150.000   0.000   4.100  10.200 1025.20
9414523 20050112 15:36   0.000 194.000   0.000   4.000  10.200 1025.30
9414523 20050112 15:42   0.000 169.000   0.000   4.200  10.200 1025.40
9414523 20050112 15:48   0.000 150.000   0.000   4.300  10.200 1025.40
9414523 20050112 15:54   0.000 151.000   0.000   4.300  10.200 1025.20
9414523 20050112 16:00   0.000 139.000   0.000   4.500  10.200 1025.10
9414523 20050112 16:06   0.000 127.000   0.000   4.800  10.300 1025.30
9414523 20050112 16:12   0.000 137.000   0.000   4.600  10.300 1025.20
9414523 20050112 16:18   0.000 151.000   1.500   4.800  10.300 1025.30
9414523 20050112 16:24   0.500 147.000   1.600   4.900  10.300 1025.40
9414523 20050112 16:30   0.500 165.000   1.600   5.000  10.300 1025.50
9414523 20050112 16:36   0.500 159.000   1.600   5.100  10.300 1025.50
9414523 20050112 16:42   0.000 162.000   1.600   5.300  10.300 1025.50
9414523 20050112 16:48   0.000 170.000   0.000   5.600  10.300 1025.50
9414523 20050112 16:54   0.000 168.000   0.700   5.700  10.300 1025.50
9414523 20050112 17:00   0.000 191.000   0.000   5.900  10.300 1025.70
9414523 20050112 17:06   0.000 165.000   0.000   6.200  10.400 1025.60
9414523 20050112 17:12   0.000 163.000   0.000   6.400  10.400 1025.80
9414523 20050112 17:18   0.100 154.000   0.600   6.400  10.400 1025.80
9414523 20050112 17:24   0.000 170.000   1.400   6.900  10.400 1026.20
9414523 20050112 17:30   0.000 181.000   1.500   7.000  10.400 1026.40
9414523 20050112 17:36   0.000 152.000   0.400   7.400  10.400 1026.40
9414523 20050112 17:42   0.000 175.000   0.000   7.800  10.400 1026.60
9414523 20050112 17:48   0.000 193.000   0.000   7.900  10.400 1026.70
9414523 20050112 17:54   0.000 148.000   0.000   7.600  10.400 1026.70
9414523 20050112 18:00   0.000 136.000   0.300   7.800  10.400 1026.70
9414523 20050112 18:06   0.000 141.000   0.200   8.100  10.400 1026.40
9414523 20050112 18:12   0.000 138.000   0.000   8.300  10.400 1026.40
9414523 20050112 18:18   0.000 111.000   0.000   8.300  10.400 1026.40
9414523 20050112 18:24   0.000 102.000   0.000   8.300  10.400 1026.40
9414523 20050112 18:30   0.100 107.000   0.800   8.500  10.400 1026.40
9414523 20050112 18:36   0.000  98.000   1.500   8.700  10.400 1026.50
9414523 20050112 18:42   0.000 105.000   0.700   8.900  10.400 1026.70
9414523 20050112 18:48   0.000 110.000   0.000   9.100  10.400 1026.80
9414523 20050112 18:54   0.000  96.000   0.000   9.400  10.400 1026.70
9414523 20050112 19:00   0.000  95.000   0.000   9.600  10.400 1026.60
9414523 20050112 19:06   0.000  79.000   0.000   9.700  10.400 1026.70
9414523 20050112 19:12   0.000 117.000   0.000  10.000  10.400 1026.70
9414523 20050112 19:18   0.000 107.000   0.000  10.400  10.400 1026.70
9414523 20050112 19:24   0.000 352.000   0.000  10.200  10.400 1026.60
9414523 20050112 19:30   0.000 108.000   0.000  10.700  10.400 1026.60
9414523 20050112 19:36   0.000 116.000   0.000  10.600  10.500 1026.40
9414523 20050112 19:42   0.100 116.000   1.500  10.600         1026.30
9414523 20050112 19:48   0.000  96.000   0.000  10.700  10.500 1026.30
9414523 20050112 19:54   0.000 106.000   0.000  10.800  10.500 1026.20
9414523 20050112 20:00   0.000  91.000   0.500  11.000  10.500 1026.10
9414523 20050112 20:06   0.000  99.000   0.300  11.300  10.500 1026.00
9414523 20050112 20:12   0.800  97.000   2.500  11.400  10.500 1026.00
9414523 20050112 20:18   0.300  98.000   2.000  11.100  10.400 1026.00
9414523 20050112 20:24   0.600  92.000   1.900  10.700  10.500 1026.00
9414523 20050112 20:30   1.600  79.000   3.000  10.600  10.500 1025.90
9414523 20050112 20:36   1.100  87.000   3.100  10.700  10.500 1025.90
9414523 20050112 20:42   1.300  96.000   3.300  10.800  10.500 1025.90
9414523 20050112 20:48   2.300  85.000   3.200  10.600  10.500 1025.90
9414523 20050112 20:54   1.200  94.000   2.600  10.600  10.500 1025.90
9414523 20050112 21:00   1.100  89.000   2.600  10.700  10.500 1025.70
9414523 20050112 21:06   1.900  84.000   3.800  10.900  10.500 1025.70
9414523 20050112 21:12   1.600  84.000   3.300  10.700  10.500 1025.70
9414523 20050112 21:18   1.900  83.000   3.200  10.800  10.500 1025.50
9414523 20050112 21:24   2.300  78.000   3.500  10.800  10.500 1025.30
9414523 20050112 21:30   1.300  74.000   3.400  10.800  10.500 1025.50
9414523 20050112 21:36   0.100  67.000   2.100  10.800  10.500 1025.50
9414523 20050112 21:42   0.500  50.000   1.700  10.700  10.500 1025.50
9414523 20050112 21:48   0.900  38.000   1.600  10.500  10.500 1025.50
9414523 20050112 21:54   0.700  33.000   2.100  10.600  10.500 1025.50
9414523 20050112 22:00   1.500  30.000   2.900  10.600  10.500 1025.40
9414523 20050112 22:06                                                
9414523 20050112 22:12   1.200  47.000   2.100  11.100  10.500 1025.30
9414523 20050112 22:18   0.800  39.000   3.000  11.100  10.500 1025.10
9414523 20050112 22:24   2.000  35.000   3.500  11.000  10.500 1025.00
9414523 20050112 22:30   1.300  37.000   3.200  11.100  10.400 1025.00
9414523 20050112 22:36   1.900  40.000   3.100  11.100  10.500 1025.10
9414523 20050112 22:42   1.300  35.000   3.100  11.200  10.500 1025.00
9414523 20050112 22:48   1.700  34.000   3.200  11.400  10.500 1025.00
9414523 20050112 22:54   1.500  63.000   2.100  11.500  10.500 1025.00
9414523 20050112 23:00   0.200  65.000   1.800  11.700  10.400 1024.90
9414523 20050112 23:06   0.000  62.000   1.800  11.800  10.500 1024.70
9414523 20050112 23:12   0.200  46.000   1.800  11.800  10.400 1024.70
9414523 20050112 23:18   1.400  31.000   1.700  11.600  10.400 1024.60
9414523 20050112 23:24   0.100  45.000   1.700  11.900  10.400 1024.50
9414523 20050112 23:30   0.300  32.000   1.500  11.800  10.400 1024.50
9414523 20050112 23:36   0.400  29.000   1.600  11.800  10.500 1024.60
9414523 20050112 23:42   1.000  31.000   1.600  12.000  10.500 1024.70
9414523 20050112 23:48   0.000  22.000   1.400  12.100  10.400 1024.70
9414523 20050112 23:54   0.000   4.000   0.000  12.000  10.400 1024.70
9414523 20050113 00:00   0.000 340.000   0.000  12.200  10.400 1024.70
9414523 20050113 00:06   0.000 295.000   0.000  12.500  10.400 1024.80
9414523 20050113 00:12   0.000 281.000   0.000  12.500  10.400 1024.70
9414523 20050113 00:18   0.000 281.000   0.000  13.000  10.500 1024.70
9414523 20050113 00:24   0.000 281.000   0.000  13.100  10.500 1024.70
9414523 20050113 00:30   0.000 281.000   0.000  12.700  10.500 1024.70
9414523 20050113 00:36   0.000 305.000   0.000  12.700  10.600 1024.70
9414523 20050113 00:42   0.000 298.000   0.000  12.600  10.600 1024.70
9414523 20050113 00:48   0.000 267.000   0.000  12.500  10.600 1024.70
9414523 20050113 00:54   0.000 247.000   0.000  12.300  10.700 1024.70
9414523 20050113 01:00   0.000 247.000   0.000  12.100  10.600 1024.70
9414523 20050113 01:06   0.000 247.000   0.000  11.900  10.700 1024.80
9414523 20050113 01:12   0.000 247.000   0.000  11.600  10.700 1024.70
9414523 20050113 01:18   0.000 247.000   0.000  11.700  10.600 1024.70
9414523 20050113 01:24   0.000 131.000   0.200  11.700  10.600 1024.70
9414523 20050113 01:30   0.000 299.000   0.000  11.200  10.600 1024.70
9414523 20050113 01:36   0.000 283.000   0.000  10.700  10.600 1024.80
9414523 20050113 01:42   0.100 276.000   0.600  10.600  10.600 1024.90
9414523 20050113 01:48   0.000 259.000   0.600  10.600  10.600 1024.80
9414523 20050113 01:54   0.000 359.000   0.000   9.600  10.600 1024.80
9414523 20050113 02:00   0.000 287.000   1.400  10.300  10.500 1024.80
9414523 20050113 02:06   0.000 259.000   0.000  10.100  10.500 1024.90
9414523 20050113 02:12   0.000 197.000   0.000  10.100  10.500 1024.80
9414523 20050113 02:18   0.000 209.000   0.000  10.400  10.500 1024.70
9414523 20050113 02:24   0.000 195.000   0.000  10.300  10.600 1024.80
9414523 20050113 02:30   0.000 236.000   0.000  10.200  10.600 1024.80
9414523 20050113 02:36   0.000 267.000   0.000  10.200  10.600 1024.80
9414523 20050113 02:42   0.000 221.000   0.000   9.800  10.600 1024.90
9414523 20050113 02:48   0.000 252.000   0.000   9.800  10.600 1025.00
9414523 20050113 02:54   0.000 258.000   0.000   9.700  10.600 1025.10
9414523 20050113 03:00   0.600 262.000   1.600   9.600  10.600 1025.20
9414523 20050113 03:06   1.800 283.000   3.100   9.400         1025.30
9414523 20050113 03:12   2.100 283.000   3.600   9.000  10.600 1025.40
9414523 20050113 03:18   2.600 282.000   3.500   8.700  10.600 1025.40
9414523 20050113 03:24   3.100 295.000   3.500   8.600  10.600 1025.50
9414523 20050113 03:30   1.500 314.000   3.300   8.500  10.600 1025.50
9414523 20050113 03:36   1.000 323.000   1.500   8.300  10.600 1025.60
9414523 20050113 03:42   0.800 309.000   1.800   8.100  10.600 1025.60
9414523 20050113 03:48   2.000 328.000   3.000   8.000  10.600 1025.80
9414523 20050113 03:54   2.700 321.000   3.100   8.200  10.600 1025.90
9414523 20050113 04:00   1.400 322.000   2.200   8.100  10.600 1025.90
9414523 20050113 04:06   1.000 322.000   1.600   8.200  10.600 1025.80
9414523 20050113 04:12   0.700 334.000   2.000   8.000  10.600 1025.90
9414523 20050113 04:18   1.400 329.000   2.500   7.700  10.500 1025.90
9414523 20050113 04:24   0.000 286.000   2.300   7.700  10.500 1026.00
9414523 20050113 04:30   0.000 248.000   0.400   8.000  10.500 1026.10
9414523 20050113 04:36   1.100 290.000   1.700   8.200  10.500 1026.20
9414523 20050113 04:42   1.900 269.000   3.400   8.300  10.500 1026.30
9414523 20050113 04:48   0.000 235.000   1.800   8.100  10.500 1026.20
9414523 20050113 04:54   0.000 227.000   0.000   7.800  10.500 1026.10
9414523 20050113 05:00   0.000 241.000   0.200   7.800  10.500 1026.10
9414523 20050113 05:06   0.400 233.000   1.700   7.700  10.500 1026.10
9414523 20050113 05:12   0.000 234.000   1.400   7.700  10.500 1026.10
9414523 20050113 05:18   0.000 233.000   1.300   7.600  10.500 1026.10
9414523 20050113 05:24   0.000 233.000   0.000   7.600  10.500 1026.10
9414523 20050113 05:30   0.000 237.000   0.000   7.700  10.500 1025.90
9414523 20050113 05:36   0.000 235.000   0.000   7.600  10.500 1025.90
9414523 20050113 05:42   0.000 212.000   0.000   7.400  10.500 1026.00
9414523 20050113 05:48   0.000 211.000   0.000   7.100  10.500 1025.90
9414523 20050113 05:54   0.100 224.000   1.000   7.100  10.500 1025.80
9414523 20050113 06:00   0.100 221.000   1.500   7.100  10.400 1025.80
9414523 20050113 06:06   0.000 220.000   1.300   6.900  10.500 1025.80
9414523 20050113 06:12   0.100 239.000   1.600   7.000  10.500 1025.80
9414523 20050113 06:18   0.000 224.000   1.500   6.900  10.500 1025.80
9414523 20050113 06:24   0.000 224.000   0.000   6.900  10.500 1025.70
9414523 20050113 06:30   0.000 223.000   0.000   6.900  10.600 1025.70
9414523 20050113 06:36   0.300 227.000   0.700   6.900  10.600 1025.80
9414523 20050113 06:42   0.100 226.000   1.500   6.700  10.600 1025.80
9414523 20050113 06:48   0.000 232.000   1.500   6.700  10.600 1025.90
9414523 20050113 06:54   0.000 231.000   0.000   6.700  10.600 1025.90
9414523 20050113 07:00   0.000 216.000   0.000   6.400  10.600 1026.00
9414523 20050113 07:06   0.000 156.000   0.000   6.300  10.600 1025.90
9414523 20050113 07:12   0.000 172.000   0.000   6.100  10.600 1026.00
9414523 20050113 07:18   0.000 188.000   0.000   6.100  10.600 1025.80
9414523 20050113 07:24   0.000 208.000   0.000   6.100  10.600 1025.80
9414523 20050113 07:30   0.000 226.000   0.000   6.100  10.600 1025.90
9414523 20050113 07:36   0.000 218.000   0.000   6.000  10.600 1026.00
9414523 20050113 07:42   0.000 237.000   0.000   6.000  10.600 1026.00
9414523 20050113 07:48   0.000 228.000   0.000   6.000  10.600 1026.10
9414523 20050113 07:54   0.000 224.000   0.000   6.000  10.600 1026.20
9414523 20050113 08:00   0.000 234.000   0.000   6.000  10.600 1026.20
9414523 20050113 08:06   0.000 149.000   0.000   5.900  10.600 1026.00
9414523 20050113 08:12   0.000  93.000   0.000   5.900  10.500 1026.00
9414523 20050113 08:18                                                
9414523 20050113 08:24                                                
9414523 20050113 08:30   0.000  85.000   0.000   5.900  10.600 1026.30
9414523 20050113 08:36   0.000  64.000   0.000   6.100  10.600 1026.40
9414523 20050113 08:42   0.000 213.000   0.000   5.900  10.600 1026.50
9414523 20050113 08:48   0.000 220.000   0.000   5.800  10.600 1026.40
9414523 20050113 08:54   0.000 217.000   0.000   5.700  10.600 1026.40
9414523 20050113 09:00   0.000 234.000   0.000   5.800  10.500 1026.30
9414523 20050113 09:06   0.000 233.000   0.000   5.900  10.500 1026.40
9414523 20050113 09:12   0.000 233.000   0.000   5.900  10.600 1026.40
9414523 20050113 09:18   0.000 124.000   0.000   5.600  10.500 1026.50
9414523 20050113 09:24   0.000 213.000   0.000   5.400  10.500 1026.50
9414523 20050113 09:30   0.000 217.000   0.000   5.400  10.500 1026.40
9414523 20050113 09:36   0.000 215.000   0.000   5.400  10.500 1026.40
9414523 20050113 09:42   0.000 129.000   0.000   5.400  10.500 1026.40
9414523 20050113 09:48   0.000 163.000   0.000   5.200  10.500 1026.50
9414523 20050113 09:54   0.000 184.000   0.000   5.200  10.500 1026.50
9414523 20050113 10:00   0.000 204.000   0.000   5.000  10.500 1026.60
9414523 20050113 10:06   0.000 167.000   0.000   5.000  10.500 1026.80
9414523 20050113 10:12   0.000 183.000   0.000   5.200  10.500 1027.00
9414523 20050113 10:18   0.000 226.000   0.000   5.100  10.500 1027.10
9414523 20050113 10:24   0.000 204.000   0.000   5.100  10.500 1027.20
9414523 20050113 10:30   0.000 202.000   0.000   4.800  10.500 1027.20
9414523 20050113 10:36   0.000 212.000   0.000   4.900  10.500 1027.20
9414523 20050113 10:42   0.000 151.000   0.000   5.000  10.500 1027.20
9414523 20050113 10:48   0.000 133.000   0.600   4.700  10.500 1027.20
9414523 20050113 10:54   0.000 167.000   0.200   4.800  10.500 1027.40
9414523 20050113 11:00   0.000 170.000   0.600   4.900  10.500 1027.60
9414523 20050113 11:06   0.000 226.000   0.000   5.000  10.500 1027.70
9414523 20050113 11:12   0.000 190.000   0.000   4.800  10.500 1027.70
9414523 20050113 11:18   0.000 239.000   0.000   4.900  10.500 1027.80
9414523 20050113 11:24                                                
9414523 20050113 11:30   0.000 235.000   0.000   4.900  10.500 1027.60
9414523 20050113 11:36   0.000 226.000   0.000   4.900  10.500 1027.50
9414523 20050113 11:42   0.000 233.000   0.000   5.000  10.500 1027.50
9414523 20050113 11:48   0.000 124.000   0.000   4.800  10.500 1027.60
9414523 20050113 11:54   0.000 147.000   0.000   4.800  10.500 1027.50
9414523 20050113 12:00   0.000 133.000   0.000   4.600  10.500 1027.40
9414523 20050113 12:06   0.000 167.000   0.000   4.500  10.500 1027.30
9414523 20050113 12:12   0.000 168.000   0.000   4.400  10.500 1027.30
9414523 20050113 12:18   0.000 183.000   0.000   4.400  10.500 1027.20
9414523 20050113 12:24   0.000 170.000   0.000   4.300  10.500 1027.10
9414523 20050113 12:30   0.000 189.000   0.000   4.300  10.500 1027.00
9414523 20050113 12:36   0.000 186.000   0.000   4.300  10.400 1027.00
9414523 20050113 12:42                                                
9414523 20050113 12:48   0.000 187.000   0.600   4.600  10.400 1027.00
9414523 20050113 12:54   0.000 195.000   0.000   4.700  10.400 1027.00
9414523 20050113 13:00   0.000 192.000   0.000   4.800  10.400 1027.00
9414523 20050113 13:06   0.000 186.000   0.000   5.000  10.400 1027.00
9414523 20050113 13:12   0.000 180.000   0.000   5.000  10.400 1027.00
9414523 20050113 13:18   0.000 175.000   0.000   5.200  10.400 1027.00
9414523 20050113 13:24   0.000 179.000   0.000   5.300  10.400 1026.90
9414523 20050113 13:30   0.000 184.000   0.000   5.300  10.400 1026.90
9414523 20050113 13:36   0.000 193.000   0.000   5.300  10.400 1027.00
9414523 20050113 13:42   0.000 199.000   0.000   5.400  10.400 1027.00
9414523 20050113 13:48   0.000 167.000   0.000   5.400  10.400 1027.00
9414523 20050113 13:54   0.000 158.000   0.000   5.300  10.400 1027.00
9414523 20050113 14:00   0.000 150.000   0.000   5.200  10.400 1027.00
9414523 20050113 14:06   0.000 152.000   0.000   5.200  10.400 1027.00
9414523 20050113 14:12   0.000 166.000   0.000   5.300  10.300 1026.90
9414523 20050113 14:18   0.000 187.000   0.000   5.500  10.400 1026.80
9414523 20050113 14:24                                                
9414523 20050113 14:30   0.000  65.000   0.000   5.600  10.300 1026.80
9414523 20050113 14:36   0.000  91.000   0.700   5.700  10.300 1027.00
9414523 20050113 14:42   0.000 103.000   1.400   5.800  10.300 1027.10
9414523 20050113 14:48   0.000  90.000   0.000   5.800  10.300 1027.00
9414523 20050113 14:54   0.000  76.000   0.300   5.800  10.300 1026.90
9414523 20050113 15:00   0.500  95.000   1.700   5.700  10.200 1026.80
9414523 20050113 15:06   1.200 101.000   3.200   5.800  10.200 1026.80
9414523 20050113 15:12   2.600 117.000   4.200   5.600  10.200 1026.70
9414523 20050113 15:18   1.400 127.000   3.900   5.600  10.200 1026.80
9414523 20050113 15:24   1.000 131.000   3.700   5.600  10.200 1026.70
9414523 20050113 15:30   0.400 133.000   2.300   5.700  10.100 1026.80
9414523 20050113 15:36   0.800 134.000   2.600   5.800  10.100 1026.70
9414523 20050113 15:42   1.200 133.000   3.300   5.800  10.100 1026.70
9414523 20050113 15:48   0.700 119.000   3.200   5.900  10.100 1026.70
9414523 20050113 15:54   0.000 121.000   1.500   5.800  10.100 1026.70
9414523 20050113 16:00   0.000 130.000   1.400   5.800  10.100 1026.70
9414523 20050113 16:06   0.000 125.000   1.100   5.800  10.100 1026.90
9414523 20050113 16:12   0.400 117.000   1.600   5.900  10.200 1027.00
9414523 20050113 16:18   0.000 109.000   1.600   5.900  10.200 1027.00
9414523 20050113 16:24   0.000 104.000   1.500   5.900  10.100 1027.00
9414523 20050113 16:30   0.000 126.000   0.000   6.000  10.100 1027.10
9414523 20050113 16:36   0.000 143.000   0.000   5.900  10.200 1027.20
9414523 20050113 16:42   0.000 129.000   0.000   5.900  10.200 1027.10
9414523 20050113 16:48   0.100 124.000   1.000   6.000  10.200 1027.20
9414523 20050113 16:54   0.100 130.000   1.400   6.000  10.200 1027.30
9414523 20050113 17:00   0.000 118.000   0.400   6.000  10.100 1027.40
9414523 20050113 17:06   0.000 134.000   0.800   6.000  10.100 1027.60
9414523 20050113 17:12   0.000 155.000   0.000   6.000  10.100 1027.50
9414523 20050113 17:18   0.000 148.000   0.000   6.000  10.100 1027.50
9414523 20050113 17:24   0.000 167.000   0.000   6.000  10.100 1027.50
9414523 20050113 17:30   0.000 161.000   0.000   6.000  10.100 1027.60
9414523 20050113 17:36   0.000 162.000   0.000   6.000  10.100 1027.70
9414523 20050113 17:42                                                
9414523 20050113 17:48   0.000 229.000   0.000   6.000  10.200 1027.60
9414523 20050113 17:54   0.000 197.000   0.000   6.100  10.200 1027.60
9414523 20050113 18:00   0.000 230.000   0.000   6.200  10.200 1027.60
9414523 20050113 18:06   0.000 242.000   0.000   6.200  10.200 1027.60
9414523 20050113 18:12   0.000 223.000   0.000   6.200  10.200 1027.60
9414523 20050113 18:18                                                
9414523 20050113 18:24   0.000 260.000   0.000   6.400  10.200 1027.40
9414523 20050113 18:30   0.000 233.000   0.000   6.400  10.200 1027.40
9414523 20050113 18:36   0.000 265.000   0.000   6.400  10.200 1027.30
9414523 20050113 18:42   0.000 289.000   0.500   6.400  10.300 1027.20
9414523 20050113 18:48   0.000 269.000   0.000   6.500  10.300 1027.20
9414523 20050113 18:54   0.000 258.000   0.000   6.600  10.300 1027.10
9414523 20050113 19:00   0.000 278.000   0.400   6.500  10.300 1027.10
9414523 20050113 19:06   0.100 267.000   1.600   6.600  10.300 1027.10
9414523 20050113 19:12   0.500 278.000   1.500   6.600  10.300 1027.00
9414523 20050113 19:18   0.500 277.000   1.500   6.700  10.300 1026.80
9414523 20050113 19:24   0.000 283.000   2.800   6.700  10.300 1026.70
9414523 20050113 19:30   0.700 286.000   1.600   6.800  10.300 1026.60
9414523 20050113 19:36   0.100 284.000   1.500   6.900  10.300 1026.60
9414523 20050113 19:42   1.700 304.000   2.600   6.800  10.300 1026.50
9414523 20050113 19:48   0.400 294.000   1.600   7.000  10.300 1026.50
9414523 20050113 19:54   1.700 303.000   2.400   6.900  10.200 1026.40
9414523 20050113 20:00   1.600 297.000   1.900   6.900  10.300 1026.20
9414523 20050113 20:06   0.000 288.000   1.600   7.100  10.300 1026.00
9414523 20050113 20:12   0.200 304.000   1.500   7.200  10.200 1026.00
9414523 20050113 20:18   0.000 292.000   1.400   7.300  10.300 1025.90
9414523 20050113 20:24   0.000 284.000   1.500   7.300  10.300 1025.80
9414523 20050113 20:30   0.000 284.000   0.400   7.300  10.300 1025.70
9414523 20050113 20:36   0.000 270.000   0.200   7.300  10.300 1025.70
9414523 20050113 20:42   0.000 250.000   0.000   7.400  10.300 1025.60
9414523 20050113 20:48   0.000 204.000   0.000   7.600  10.300 1025.60
9414523 20050113 20:54   0.000 351.000   0.000   7.400  10.300 1025.60
9414523 20050113 21:00   0.000 323.000   0.000   7.500  10.300 1025.40
9414523 20050113 21:06   0.000 339.000   0.000   7.500  10.300 1025.30
9414523 20050113 21:12   0.000  27.000   0.000   7.600  10.300 1025.40
9414523 20050113 21:18   0.000 182.000   0.000   7.700  10.300 1025.20
9414523 20050113 21:24   0.000 125.000   0.000   7.700  10.300 1025.30
9414523 20050113 21:30   0.000 152.000   0.100   7.700  10.300 1025.30
9414523 20050113 21:36   0.000 131.000   1.500   7.600  10.300 1025.20
9414523 20050113 21:42   0.900 138.000   2.800   7.600  10.300 1025.10
9414523 20050113 21:48   1.500 129.000   3.500   7.600  10.300 1025.10
9414523 20050113 21:54   1.800 136.000   3.700   7.800  10.300 1025.10
9414523 20050113 22:00   1.100 151.000   3.400   7.800  10.300 1025.10
9414523 20050113 22:06   1.700 147.000   4.000   7.800  10.300 1024.90
9414523 20050113 22:12   1.900 133.000   4.000   7.700  10.300 1025.00
9414523 20050113 22:18   2.300 121.000   4.200   7.700  10.300 1024.90
9414523 20050113 22:24   1.300 122.000   4.200   7.700  10.300 1024.90
9414523 20050113 22:30   1.000 127.000   3.500   7.800  10.300 1025.00
9414523 20050113 22:36   1.300 120.000   3.600   7.800  10.300 1025.00
9414523 20050113 22:42   2.000 114.000   3.600   7.700  10.300 1024.90
9414523 20050113 22:48   0.900 120.000   3.300   7.700  10.300 1024.90
9414523 20050113 22:54   0.700 127.000   3.100   7.700  10.300 1024.90
9414523 20050113 23:00   0.100 133.000   1.800   7.800  10.300 1024.90
9414523 20050113 23:06   1.300 127.000   3.100   7.800  10.300 1024.80
9414523 20050113 23:12   2.000 105.000   3.900   7.900  10.300 1024.90
9414523 20050113 23:18   1.200 109.000   4.100   7.900  10.300 1024.80
9414523 20050113 23:24   1.600 105.000   3.700   7.900  10.300 1024.80
9414523 20050113 23:30   1.700 102.000   3.400   7.900  10.300 1024.80
9414523 20050113 23:36   1.800 110.000   4.000   7.800  10.200 1024.80
9414523 20050113 23:42   2.000 103.000   3.900   7.800  10.200 1024.90
9414523 20050113 23:48   1.700 111.000   3.800   7.900  10.200 1024.80
9414523 20050113 23:54   0.600 121.000   3.400   8.000  10.200 1024.80
9414523 20050114 00:00   1.700 119.000   3.500   7.700  10.200 1024.80
9414523 20050114 00:06   1.000 128.000   3.500   7.800  10.200 1024.90
9414523 20050114 00:12   1.000 116.000   3.300   7.800  10.200 1025.00
9414523 20050114 00:18   0.000 113.000   1.600   7.800  10.200 1025.10
9414523 20050114 00:24   0.000 114.000   0.200   7.800  10.200 1025.00
9414523 20050114 00:30   0.000  97.000   0.000   7.700  10.200 1025.10
9414523 20050114 00:36   0.000 102.000   0.000   7.700  10.200 1025.30
9414523 20050114 00:42   0.000 129.000   0.000   7.700  10.200 1025.20
9414523 20050114 00:48   0.000 133.000   0.000   7.700  10.200 1025.20
9414523 20050114 00:54   0.000 159.000   0.000   7.700  10.200 1025.20
9414523 20050114 01:00   0.000 185.000   0.000   7.700  10.200 1025.20
9414523 20050114 01:06   0.000 214.000   0.000   7.800  10.200 1025.10
9414523 20050114 01:12   0.000 206.000   0.000   7.700  10.200 1025.10
9414523 20050114 01:18   0.000 182.000   0.200   7.700  10.200 1025.10
9414523 20050114 01:24   0.000 228.000   0.000   7.700  10.200 1025.20
9414523 20050114 01:30   0.000 208.000   0.000   7.600  10.200 1025.20
9414523 20050114 01:36   0.000 205.000   0.000   7.600  10.200 1025.20
9414523 20050114 01:42   0.000 223.000   0.000   7.600  10.200 1025.30
9414523 20050114 01:48   0.000 243.000   0.000   7.600  10.200 1025.40
9414523 20050114 01:54   0.000 295.000   0.000   7.700  10.200 1025.30
9414523 20050114 02:00   0.000 297.000   0.000   7.700  10.100 1025.40
9414523 20050114 02:06   0.000 311.000   0.000   7.600  10.100 1025.50
9414523 20050114 02:12   0.000 286.000   0.000   7.600  10.100 1025.60
9414523 20050114 02:18   0.000 233.000   0.000   7.600  10.100 1025.70
9414523 20050114 02:24   0.000 231.000   0.000   7.600  10.100 1025.70
9414523 20050114 02:30   0.000 245.000   0.000   7.600  10.100 1025.80
