Port Chicago, CA 
Station ID: 9415144
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9415144 20050111 10:42   6.700 180.000   7.900   8.400   9.100 1006.80
9415144 20050111 10:48   6.200 183.000   9.300   8.700   9.100 1006.80
9415144 20050111 10:54   7.400 178.000   8.700   8.800   9.100 1006.50
9415144 20050111 11:00   6.600 184.000   9.400   8.500   9.100 1006.40
9415144 20050111 11:06   4.000 191.000   7.100   8.400   9.200 1006.40
9415144 20050111 11:12   4.800 192.000   8.400   8.600   9.200 1006.30
9415144 20050111 11:18   3.700 195.000   7.600   8.800   9.200 1006.20
9415144 20050111 11:24   3.700 195.000   7.900   8.700   9.200 1006.10
9415144 20050111 11:30                                                
9415144 20050111 11:36   4.900 184.000   7.400   8.600   9.200 1006.20
9415144 20050111 11:42   5.500 189.000   9.100   8.700   9.200 1005.90
9415144 20050111 11:48   3.400 190.000   8.300   8.600   9.200 1005.80
9415144 20050111 11:54   4.200 190.000   7.300   8.900   9.200 1005.90
9415144 20050111 12:00   7.000 189.000   9.800   8.600   9.200 1005.80
9415144 20050111 12:06   5.900 191.000   9.200   8.500   9.200 1005.80
9415144 20050111 12:12   7.000 185.000   9.600   8.800   9.200 1005.80
9415144 20050111 12:18   7.800 183.000  10.100   8.800   9.200 1005.50
9415144 20050111 12:24   7.200 183.000   9.700   8.900   9.200 1005.60
9415144 20050111 12:30   6.200 181.000   9.100   8.800   9.200 1005.80
9415144 20050111 12:36   6.200 177.000   8.100   9.100   9.200 1005.50
9415144 20050111 12:42   5.500 175.000   8.100   9.000   9.200 1005.50
9415144 20050111 12:48   5.800 173.000   8.000   9.200   9.200 1005.60
9415144 20050111 12:54   6.700 165.000   8.300   9.300   9.200 1005.40
9415144 20050111 13:00   6.000 164.000  10.100   9.500   9.200 1005.60
9415144 20050111 13:06                                                
9415144 20050111 13:12                                                
9415144 20050111 13:18                                                
9415144 20050111 13:24   5.700 174.000   8.200   9.600   9.200 1005.20
9415144 20050111 13:30                                                
9415144 20050111 13:36                                                
9415144 20050111 13:42   6.900 177.000   8.300   9.900   9.200 1005.40
9415144 20050111 13:48   5.100 182.000   7.800   9.700   9.200 1005.40
9415144 20050111 13:54   4.700 211.000   7.200   8.700   9.200 1006.00
9415144 20050111 14:00   6.800 253.000   9.800   7.700   9.200 1005.80
9415144 20050111 14:06   8.000 246.000   9.300   7.500   9.200 1006.10
9415144 20050111 14:12  10.500 216.000  16.500   7.100   9.200 1006.10
9415144 20050111 14:18   3.300 200.000  11.200   7.500   9.200 1005.50
9415144 20050111 14:24   3.600 190.000   5.800   7.600   9.200 1005.70
9415144 20050111 14:30   4.800 177.000   6.500   7.300   9.200 1005.70
9415144 20050111 14:36   3.700 161.000   5.300   7.400   9.200 1005.40
9415144 20050111 14:42   3.900 150.000   5.100   7.500   9.200 1005.30
9415144 20050111 14:48   3.600 158.000   5.200   7.800   9.200 1005.50
9415144 20050111 14:54   3.400 145.000   5.400   8.200   9.200 1005.30
9415144 20050111 15:00   6.100 277.000   8.400   7.900   9.100 1006.00
9415144 20050111 15:06   2.400 181.000   9.000   7.800   9.100 1005.80
9415144 20050111 15:12   2.900 206.000   6.100   7.800   9.100 1005.60
9415144 20050111 15:18   2.700 199.000   4.800   7.700   9.200 1006.10
9415144 20050111 15:24   3.200 206.000   5.100   8.300   9.200 1006.00
9415144 20050111 15:30   3.500 171.000   4.600   8.100   9.200 1006.10
9415144 20050111 15:36   4.900 170.000   7.000   8.000   9.100 1006.00
9415144 20050111 15:42   4.300 166.000   6.600   7.600   9.100 1006.00
9415144 20050111 15:48   3.200 172.000   5.000   8.000   9.100 1006.30
9415144 20050111 15:54   3.700 178.000   5.000   8.000   9.100 1006.60
9415144 20050111 16:00   2.900 186.000   4.500   8.200   9.100 1006.50
9415144 20050111 16:06   3.000 179.000   4.900   8.200   9.100 1006.50
9415144 20050111 16:12   3.100 183.000   4.500   8.300   9.100 1006.70
9415144 20050111 16:18   2.000 186.000   4.500           9.100 1006.60
9415144 20050111 16:24   2.400 194.000   4.800   8.400   9.100 1006.80
9415144 20050111 16:30   4.700 211.000   6.800   9.000   9.100 1006.90
9415144 20050111 16:36   5.100 212.000   6.800   9.000   9.100 1007.00
9415144 20050111 16:42   6.700 218.000   8.900   8.800   9.100 1007.20
9415144 20050111 16:48   6.400 227.000   8.000   8.500   9.100 1007.50
9415144 20050111 16:54   5.800 224.000   7.300   8.300   9.100 1007.40
9415144 20050111 17:00   5.800 226.000   7.200   8.600   9.100 1007.60
9415144 20050111 17:06   4.700 217.000   7.400   8.700   9.100 1007.80
9415144 20050111 17:12   3.900 225.000   6.200   8.700   9.100 1007.70
9415144 20050111 17:18                                                
9415144 20050111 17:24   5.800 229.000   7.600   8.900   9.100 1008.10
9415144 20050111 17:30   6.100 221.000   7.900   9.000   9.100 1008.00
9415144 20050111 17:36   4.200 214.000   7.500   9.000   9.100 1008.20
9415144 20050111 17:42   5.100 226.000   6.700   9.000   9.100 1008.50
9415144 20050111 17:48   4.800 227.000   7.000   9.100   9.100 1008.50
9415144 20050111 17:54   7.700 243.000   9.000   9.200   9.200 1008.60
9415144 20050111 18:00   7.100 246.000   8.500   9.100   9.100 1008.80
9415144 20050111 18:06   8.500 250.000   9.600   9.200   9.100 1008.70
9415144 20050111 18:12   8.500 250.000   9.800   9.300   9.100 1008.90
9415144 20050111 18:18   8.300 254.000   9.600   9.400   9.100 1009.30
9415144 20050111 18:24   7.000 258.000   8.800   9.300   9.200 1009.30
9415144 20050111 18:30   7.500 266.000   8.300   9.400   9.200 1009.60
9415144 20050111 18:36   6.300 266.000   7.800   9.500   9.200 1009.80
9415144 20050111 18:42   6.500 261.000   7.700   9.600   9.200 1009.70
9415144 20050111 18:48   6.200 269.000   7.000   9.700   9.200 1010.00
9415144 20050111 18:54   5.600 265.000   6.700   9.700   9.200 1010.20
9415144 20050111 19:00   6.200 257.000   9.100   9.200   9.200 1010.20
9415144 20050111 19:06   8.700 274.000  10.100   9.100   9.200 1010.30
9415144 20050111 19:12   6.600 275.000   7.900   9.100   9.200 1010.50
9415144 20050111 19:18   7.800 338.000  10.700   8.200   9.200 1010.60
9415144 20050111 19:24   7.300 349.000   8.900   8.000   9.200 1010.70
9415144 20050111 19:30   6.000 347.000   7.700   8.400   9.200 1010.90
9415144 20050111 19:36   5.700 340.000   7.100   8.400   9.200 1010.60
9415144 20050111 19:42   6.100   8.000   6.800   8.000   9.200 1010.60
9415144 20050111 19:48   5.300   6.000   6.200   8.100   9.200 1010.80
9415144 20050111 19:54   4.400   1.000   5.700   8.100   9.200 1010.70
9415144 20050111 20:00   4.400 341.000   5.100   8.200   9.200 1010.80
9415144 20050111 20:06   4.100 351.000   5.100   8.300   9.200 1010.90
9415144 20050111 20:12   3.300 339.000   4.300   8.400   9.200 1011.00
9415144 20050111 20:18   3.000 337.000   3.700   8.500   9.300 1011.10
9415144 20050111 20:24   3.400 351.000   3.900   8.600   9.200 1011.10
9415144 20050111 20:30   3.600 350.000   4.600   8.800   9.200 1011.00
9415144 20050111 20:36   4.100 355.000   4.600   8.900   9.200 1011.20
9415144 20050111 20:42   3.700 337.000   4.800   9.000   9.200 1011.40
9415144 20050111 20:48   4.400 336.000   4.600   9.000   9.200 1011.40
9415144 20050111 20:54   3.500 338.000   4.500   9.000   9.200 1011.20
9415144 20050111 21:00   3.400 336.000   4.200   9.000   9.200 1011.40
9415144 20050111 21:06   3.200 340.000   4.200   9.100   9.200 1011.70
9415144 20050111 21:12   2.900 354.000   3.800   9.200   9.200 1011.60
9415144 20050111 21:18   3.000  12.000   3.200   9.300   9.200 1011.60
9415144 20050111 21:24   3.700  14.000   4.400   9.300   9.200 1011.40
9415144 20050111 21:30   3.300  13.000   4.000   9.300   9.300 1011.60
9415144 20050111 21:36   3.400  11.000   4.300   9.400   9.200 1011.90
9415144 20050111 21:42   3.300  16.000   3.900   9.400   9.300 1011.80
9415144 20050111 21:48   3.500   8.000   4.000   9.500   9.300 1012.10
9415144 20050111 21:54   3.300 357.000   4.200   9.500   9.300 1012.40
9415144 20050111 22:00   4.100   2.000   5.300   9.500   9.300 1012.40
9415144 20050111 22:06   5.700  14.000   6.400   9.300   9.300 1012.60
9415144 20050111 22:12   5.300   8.000   6.600   9.200   9.300 1013.00
9415144 20050111 22:18   5.700   8.000   6.500   9.200   9.300 1012.90
9415144 20050111 22:24   5.700   9.000   6.800   9.000   9.300 1013.10
9415144 20050111 22:30   5.100   3.000   6.300   9.000   9.300 1013.40
9415144 20050111 22:36   5.100   0.000   5.600   9.100   9.300 1013.60
9415144 20050111 22:42   4.400 355.000   5.700   9.100   9.300 1013.50
9415144 20050111 22:48                                                
9415144 20050111 22:54   4.400   2.000   5.400   9.100   9.300 1014.10
9415144 20050111 23:00   3.300   6.000   4.500   9.200   9.400 1014.20
9415144 20050111 23:06   3.500  11.000   3.900   9.300   9.400 1013.90
9415144 20050111 23:12   3.400  12.000   4.200   9.400   9.400 1013.90
9415144 20050111 23:18   3.100  11.000   4.000   9.500   9.400 1014.10
9415144 20050111 23:24   3.000  18.000   3.500   9.500   9.400 1014.10
9415144 20050111 23:30   3.000  22.000   3.600   9.600   9.300 1014.00
9415144 20050111 23:36   1.100  29.000   2.800   9.800   9.300 1014.30
9415144 20050111 23:42   3.200  27.000   3.500   9.700   9.300 1014.50
9415144 20050111 23:48   3.500  33.000   4.100   9.800   9.300 1014.50
9415144 20050111 23:54   3.700  33.000   4.100   9.800   9.300 1014.40
9415144 20050112 00:00   3.000  37.000   3.900   9.800   9.300 1014.50
9415144 20050112 00:06   3.000  31.000   3.500  10.000   9.300 1014.80
9415144 20050112 00:12   3.700  24.000   4.000  10.100   9.300 1014.90
9415144 20050112 00:18   2.800  31.000   3.800  10.100   9.400 1015.10
9415144 20050112 00:24   3.500  34.000   4.400  10.100   9.400 1015.00
9415144 20050112 00:30   3.500  29.000   4.400  10.000   9.400 1015.10
9415144 20050112 00:36   3.400  29.000   3.700   9.700   9.400 1015.40
9415144 20050112 00:42   3.600  39.000   3.900   9.600   9.400 1015.50
9415144 20050112 00:48   3.800  52.000   4.100   9.600   9.400 1015.50
9415144 20050112 00:54   3.400  59.000   4.300   9.500   9.400 1015.50
9415144 20050112 01:00   3.600  54.000   4.200   9.400   9.400 1015.70
9415144 20050112 01:06   4.000  46.000   4.800   9.600   9.400 1015.70
9415144 20050112 01:12   5.000  49.000   5.400   9.100   9.400 1015.60
9415144 20050112 01:18   4.700  48.000   5.200   9.700   9.400 1015.90
9415144 20050112 01:24   5.000  45.000   5.500   8.400   9.400 1016.20
9415144 20050112 01:30   5.800  45.000   6.400   8.400   9.400 1016.00
9415144 20050112 01:36   6.100  48.000   6.400   9.900   9.400 1016.10
9415144 20050112 01:42   5.600  54.000   6.500   8.900   9.400 1016.30
9415144 20050112 01:48   5.200  56.000   5.900   9.100   9.400 1016.20
9415144 20050112 01:54   4.200  61.000   5.400   8.300   9.400 1016.40
9415144 20050112 02:00   4.600  60.000   5.300   8.400   9.400 1016.60
9415144 20050112 02:06   4.200  62.000   5.000   8.600   9.400 1016.30
9415144 20050112 02:12   4.000  68.000   4.700   8.600   9.400 1016.40
9415144 20050112 02:18   4.300  75.000   5.000   7.900   9.400 1016.70
9415144 20050112 02:24   4.300  61.000   5.200   8.700   9.400 1016.80
9415144 20050112 02:30   5.600  63.000   6.000   8.500   9.400 1016.60
9415144 20050112 02:36   5.200  65.000   6.100   8.600   9.300 1016.60
9415144 20050112 02:42   5.500  54.000   6.000   8.900   9.300 1017.00
9415144 20050112 02:48   5.200  52.000   5.800   8.800   9.300 1017.00
9415144 20050112 02:54   4.600  52.000   5.800   8.900   9.300 1016.90
9415144 20050112 03:00   5.000  51.000   5.700   8.100   9.300 1017.00
9415144 20050112 03:06   4.800  55.000   6.200   8.200   9.400 1017.60
9415144 20050112 03:12   4.000  65.000   5.600   8.000   9.400 1017.50
9415144 20050112 03:18   3.500  63.000   5.200   8.000   9.300 1017.70
9415144 20050112 03:24   3.300  66.000   4.300   8.200   9.400 1017.60
9415144 20050112 03:30   2.800  77.000   3.400   8.000   9.400 1017.80
9415144 20050112 03:36   3.000  91.000   3.500   7.000   9.400 1018.00
9415144 20050112 03:42   2.900  88.000   3.500   7.700   9.300 1017.90
9415144 20050112 03:48   2.600  90.000   3.300   7.000   9.400 1018.20
9415144 20050112 03:54   2.600  85.000   3.300   7.400   9.300 1018.40
9415144 20050112 04:00   2.500 108.000   2.800   6.800   9.300 1018.30
9415144 20050112 04:06   2.500  93.000   3.000   7.100   9.300 1018.40
9415144 20050112 04:12   2.900 102.000   3.200   7.500   9.300 1018.60
9415144 20050112 04:18   2.900 111.000   3.200   7.500   9.200 1018.40
9415144 20050112 04:24   2.400 108.000   3.000   7.400   9.200 1018.60
9415144 20050112 04:30   2.500 105.000   2.600   7.200         1018.70
9415144 20050112 04:36   1.600  98.000   2.500   7.300   9.200 1018.40
9415144 20050112 04:42   1.600 106.000   1.800   7.500   9.200 1018.50
9415144 20050112 04:48   1.800 132.000   2.000   6.800   9.200 1019.00
9415144 20050112 04:54   1.700 179.000   2.100   6.700   9.100 1018.90
9415144 20050112 05:00   1.300 162.000   2.300   7.000   9.100 1019.00
9415144 20050112 05:06   0.200 136.000   1.000   7.300   9.100 1019.10
9415144 20050112 05:12   0.000 177.000   0.300   7.400   9.100 1019.10
9415144 20050112 05:18   0.100 140.000   0.800   7.600   9.200 1019.30
9415144 20050112 05:24   0.800 157.000   0.900   7.200   9.200 1019.20
9415144 20050112 05:30   0.200 135.000   0.900   7.600   9.200 1019.30
9415144 20050112 05:36   0.000 108.000   0.000   7.600   9.200 1019.40
9415144 20050112 05:42   0.000 144.000   0.000   7.400   9.200 1019.30
9415144 20050112 05:48   1.100 171.000   1.900   7.500   9.200 1019.50
9415144 20050112 05:54   1.800 175.000   2.200   7.300   9.100 1019.80
9415144 20050112 06:00   0.200 191.000   2.100   7.100   8.900 1019.70
9415144 20050112 06:06   2.600 168.000   2.800   6.800   8.900 1019.70
9415144 20050112 06:12   3.200 170.000   3.400   6.400   8.800 1019.80
9415144 20050112 06:18   3.300 176.000   4.100   6.300   8.800 1019.80
9415144 20050112 06:24   2.600 175.000   3.300   6.800   8.800 1019.70
9415144 20050112 06:30   2.700 172.000   2.900   6.800   8.800 1019.90
9415144 20050112 06:36   2.900 166.000   3.400   6.100   8.800 1019.80
9415144 20050112 06:42   2.700 172.000   3.300   6.000   8.800 1020.00
9415144 20050112 06:48   2.700 174.000   2.900   6.500   8.800 1020.00
9415144 20050112 06:54   2.500 171.000   2.900   6.600   8.700 1020.40
9415144 20050112 07:00   2.600 173.000   2.800   6.500   8.700 1020.40
9415144 20050112 07:06   2.600 177.000   2.700   6.800   8.700 1020.70
9415144 20050112 07:12   1.500 183.000   2.700   5.700   8.700 1020.70
9415144 20050112 07:18   0.200 205.000   1.700   5.400   8.700 1020.40
9415144 20050112 07:24   1.300 203.000   2.200   5.700   8.800 1020.70
9415144 20050112 07:30   1.800 183.000   2.600   5.300   8.800 1020.50
9415144 20050112 07:36   2.500 176.000   2.800   5.800   8.800 1020.70
9415144 20050112 07:42   0.900 194.000   2.800   5.500   8.800 1020.70
9415144 20050112 07:48   2.300 214.000   2.800   5.400   8.800 1020.80
9415144 20050112 07:54   1.100 205.000   2.200   6.000   8.900 1020.70
9415144 20050112 08:00   1.500 206.000   2.400   6.000   8.900 1020.90
9415144 20050112 08:06   1.500 208.000   2.100   6.100   8.900 1020.80
9415144 20050112 08:12   1.200 192.000   2.200   5.800   8.900 1020.80
9415144 20050112 08:18                                                
9415144 20050112 08:24   1.400 215.000   2.200   5.500   8.900 1020.90
9415144 20050112 08:30   1.500 196.000   2.700   5.600   8.900 1021.10
9415144 20050112 08:36   2.000 211.000   2.700   5.300   8.900 1020.90
9415144 20050112 08:42   1.900 200.000   3.000   5.200   8.900 1021.00
9415144 20050112 08:48   2.900 188.000   4.000   4.800   8.900 1021.10
9415144 20050112 08:54   1.800 192.000   4.200   4.900   8.900 1021.30
9415144 20050112 09:00   3.400 183.000   4.200   4.500   8.900 1021.10
9415144 20050112 09:06   4.200 178.000   4.900   4.700   8.900 1021.20
9415144 20050112 09:12   4.800 176.000   5.500   4.900   8.900 1021.30
9415144 20050112 09:18   4.100 178.000   5.000   5.000   8.900 1021.20
9415144 20050112 09:24   4.100 180.000   4.800   4.900   8.900 1021.40
9415144 20050112 09:30   4.400 176.000   5.300   5.200   8.900 1021.30
9415144 20050112 09:36   4.200 177.000   5.400   4.900   8.900 1021.50
9415144 20050112 09:42   4.200 182.000   5.000   4.900   8.900 1021.40
9415144 20050112 09:48   4.400 180.000   5.000   4.800   8.900 1021.50
9415144 20050112 09:54   4.400 181.000   5.200   5.600   8.900 1021.30
9415144 20050112 10:00   3.700 184.000   4.800   4.800   8.900 1021.60
9415144 20050112 10:06   2.200 193.000   4.600   4.700   8.900 1021.50
9415144 20050112 10:12   4.000 182.000   4.700   4.500   8.900 1021.70
9415144 20050112 10:18   4.500 179.000   5.100   4.600   8.900 1021.80
9415144 20050112 10:24   4.400 179.000   5.200   4.500   8.900 1021.70
9415144 20050112 10:30   3.800 179.000   4.800   5.200   8.900 1021.80
9415144 20050112 10:36   3.500 179.000   4.300   4.600   8.900 1021.70
9415144 20050112 10:42   3.400 182.000   4.000   5.200   8.900 1021.80
9415144 20050112 10:48   3.400 183.000   4.000   5.000   8.900 1021.60
9415144 20050112 10:54   3.400 185.000   4.500   5.000   8.900 1021.80
9415144 20050112 11:00   2.400 189.000   4.100   5.000   8.900 1021.70
9415144 20050112 11:06   2.500 192.000   3.900   4.900   8.900 1022.00
9415144 20050112 11:12   2.500 189.000   3.900   4.300   8.900 1022.00
9415144 20050112 11:18   3.200 188.000   4.800   3.700   8.900 1022.00
9415144 20050112 11:24   3.700 183.000   4.600   3.600   8.900 1021.90
9415144 20050112 11:30   3.800 182.000   4.800   3.800   8.900 1022.10
9415144 20050112 11:36   3.800 182.000   5.000   4.000   8.900 1022.00
9415144 20050112 11:42   3.900 182.000   5.000   3.800   8.900 1022.20
9415144 20050112 11:48   3.600 182.000   4.800   3.800   8.900 1022.00
9415144 20050112 11:54   4.200 179.000   4.600   3.800   8.900 1022.30
9415144 20050112 12:00   4.400 177.000   4.900   4.100   8.900 1022.10
9415144 20050112 12:06   3.900 178.000   4.900   4.200   8.900 1022.20
9415144 20050112 12:12   4.100 175.000   4.700   4.400   8.900 1022.20
9415144 20050112 12:18   3.700 181.000   4.900   4.300   8.900 1022.30
9415144 20050112 12:24   3.800 180.000   4.400   4.200   8.900 1022.20
9415144 20050112 12:30   4.200 177.000   4.500   4.500   8.900 1022.30
9415144 20050112 12:36                                                
9415144 20050112 12:42   3.600 182.000   4.800   4.000   8.900 1022.50
9415144 20050112 12:48   4.200 179.000   4.700   3.800   8.900 1022.40
9415144 20050112 12:54   4.000 180.000   4.900   4.000   8.900 1022.80
9415144 20050112 13:00   4.300 179.000   5.000   4.100   8.900 1022.60
9415144 20050112 13:06   4.300 179.000   5.000   4.700   8.900 1023.00
9415144 20050112 13:12   3.800 183.000   4.600   4.300   8.900 1022.90
9415144 20050112 13:18   3.700 174.000   4.800   3.800   8.900 1022.90
9415144 20050112 13:24   3.400 171.000   4.400   4.400   8.900 1022.80
9415144 20050112 13:30                                                
9415144 20050112 13:36   4.500 180.000   5.500   4.000   8.800 1023.10
9415144 20050112 13:42   3.700 172.000   5.600   3.700   8.700 1023.30
9415144 20050112 13:48   4.700 180.000   5.800   3.600   8.700 1023.20
9415144 20050112 13:54   4.100 175.000   5.500   3.700   8.700 1023.50
9415144 20050112 14:00   4.400 179.000   5.200   4.000   8.700 1023.40
9415144 20050112 14:06   4.100 178.000   4.900   3.800   8.700 1023.70
9415144 20050112 14:12   3.000 188.000   4.900   3.800   8.700 1023.70
9415144 20050112 14:18   2.200 195.000   4.500   3.400   8.700 1023.90
9415144 20050112 14:24   1.600 200.000   3.500   3.600   8.800 1023.80
9415144 20050112 14:30   2.100 204.000   3.100   2.900   8.800 1024.00
9415144 20050112 14:36   1.700 194.000   2.800   3.100   8.800 1023.90
9415144 20050112 14:42   1.500 197.000   3.000   3.200   8.800 1024.20
9415144 20050112 14:48   1.900 195.000   3.300   3.400   8.800 1024.20
9415144 20050112 14:54   2.100 197.000   3.800   2.900   8.800 1024.60
9415144 20050112 15:00   2.600 189.000   3.700   2.900   8.800 1024.50
9415144 20050112 15:06   2.900 186.000   4.200   2.900   8.800 1024.80
9415144 20050112 15:12   2.900 185.000   3.800   3.400   8.900 1024.70
9415144 20050112 15:18   3.200 180.000   3.600   2.800   8.800 1024.70
9415144 20050112 15:24   3.500 179.000   3.900   2.900   8.800 1024.50
9415144 20050112 15:30   3.300 184.000   4.200   3.000   8.800 1024.90
9415144 20050112 15:36   3.700 179.000   4.300   2.600   8.800 1024.90
9415144 20050112 15:42   4.000 175.000   4.700   2.600   8.800 1025.20
9415144 20050112 15:48   3.700 182.000   4.600   3.000   8.800 1025.20
9415144 20050112 15:54   3.700 182.000   4.400   3.000   8.800 1025.50
9415144 20050112 16:00   3.200 184.000   4.100   3.000   8.800 1025.40
9415144 20050112 16:06   3.000 177.000   4.300   3.200   8.800 1025.60
9415144 20050112 16:12   3.300 184.000   4.400   3.400   8.800 1025.60
9415144 20050112 16:18   3.400 181.000   4.300   3.600   8.800 1025.60
9415144 20050112 16:24   3.600 177.000   4.700   3.800   8.800 1025.30
9415144 20050112 16:30   3.000 181.000   4.400   4.000   8.800 1025.50
9415144 20050112 16:36   2.100 164.000   4.000   4.500   8.800 1025.30
9415144 20050112 16:42   1.900 186.000   3.600   5.000   8.800 1025.40
9415144 20050112 16:48   3.100 177.000   4.000   5.200   8.800 1025.30
9415144 20050112 16:54   2.400 170.000   3.200   5.400   8.800 1025.70
9415144 20050112 17:00   2.400 173.000   3.200   5.400   8.800 1025.40
9415144 20050112 17:06   1.600 159.000   2.900   5.400   8.800 1025.70
9415144 20050112 17:12   1.000 144.000   2.400   5.600   8.800 1025.70
9415144 20050112 17:18   1.000 166.000   1.900   5.600   8.700 1026.00
9415144 20050112 17:24   0.100 139.000   1.400   6.200   8.700 1025.80
9415144 20050112 17:30   0.900  83.000   2.200   6.700   8.700 1026.10
9415144 20050112 17:36   2.900  69.000   3.200   6.500   8.700 1025.90
9415144 20050112 17:42   3.200  68.000   3.500   6.600   8.700 1026.10
9415144 20050112 17:48   3.100  60.000   3.600   6.400   8.600 1026.10
9415144 20050112 17:54   3.000  54.000   3.300   6.300   8.600 1026.50
9415144 20050112 18:00   2.600  69.000   3.500   6.400   8.600 1026.50
9415144 20050112 18:06   1.900  76.000   2.700   6.600   8.700 1026.70
9415144 20050112 18:12   1.700  64.000   2.600   6.800   8.800 1026.80
9415144 20050112 18:18   1.100  54.000   2.200   6.700   8.800 1026.60
9415144 20050112 18:24   2.100  50.000   2.700   6.700   8.800 1026.80
9415144 20050112 18:30   1.200  48.000   2.300   6.700   8.800 1026.70
9415144 20050112 18:36   1.800  52.000   2.100   6.800   8.800 1026.80
9415144 20050112 18:42   2.300  51.000   2.500   6.900   8.700 1026.70
9415144 20050112 18:48   2.600  53.000   3.000   6.900   8.800 1026.60
9415144 20050112 18:54   2.400  52.000   3.100   7.000   8.800 1026.40
9415144 20050112 19:00   2.200  45.000   2.800   7.000   8.800 1026.60
9415144 20050112 19:06   2.100  50.000   2.700   7.100   8.800 1026.60
9415144 20050112 19:12   2.200  52.000   2.800   7.300   8.900 1026.80
9415144 20050112 19:18   2.600  49.000   3.100   7.700   8.900 1026.60
9415144 20050112 19:24   3.700  61.000   4.800   7.900   8.900 1026.60
9415144 20050112 19:30   4.400  59.000   5.000   8.000   8.900 1026.50
9415144 20050112 19:36   3.900  57.000   4.600   8.000   8.900 1026.00
9415144 20050112 19:42   3.700  64.000   4.500   8.300         1026.00
9415144 20050112 19:48   3.500  66.000   4.600   8.700   9.000 1026.20
9415144 20050112 19:54   4.200  60.000   5.100   8.600   9.000 1025.90
9415144 20050112 20:00   4.300  63.000   5.000   8.600   9.000 1025.90
9415144 20050112 20:06   3.600  57.000   4.800   8.500   9.000 1025.90
9415144 20050112 20:12   3.700  59.000   4.300   8.600   9.000 1025.70
9415144 20050112 20:18   3.700  56.000   4.000   8.600   9.000 1025.80
9415144 20050112 20:24   3.600  60.000   4.000   8.600   9.000 1026.10
9415144 20050112 20:30   3.100  52.000   3.800   8.600   9.000 1025.90
9415144 20050112 20:36   3.000  55.000   3.500   8.700   9.000 1026.10
9415144 20050112 20:42   2.900  46.000   3.200   8.700   9.000 1026.40
9415144 20050112 20:48   2.500  49.000   3.000   8.600   9.000 1026.30
9415144 20050112 20:54   2.400  29.000   2.800   8.700   9.100 1026.20
9415144 20050112 21:00   2.600  31.000   2.700   8.700   9.000 1026.30
9415144 20050112 21:06   3.000  45.000   3.100   8.700   9.000 1026.00
9415144 20050112 21:12   2.400  46.000   2.900   8.700   9.100 1026.10
9415144 20050112 21:18   2.600  45.000   2.800   8.800   9.100 1026.10
9415144 20050112 21:24   3.000  42.000   3.100   9.000   9.100 1026.00
9415144 20050112 21:30   2.900  43.000   3.200   9.100   9.100 1025.60
9415144 20050112 21:36   2.400  56.000   3.000   9.200   9.000 1025.60
9415144 20050112 21:42   2.700  67.000   2.900   9.300   9.000 1025.70
9415144 20050112 21:48   3.200  52.000   3.300   9.400   9.000 1025.50
9415144 20050112 21:54   2.400  55.000   3.100   9.400   9.100 1025.40
9415144 20050112 22:00   2.500  54.000   2.800   9.500   9.100 1025.30
9415144 20050112 22:06   2.500  57.000   2.800   9.600   9.100 1025.50
9415144 20050112 22:12   2.200  56.000   2.700   9.500   9.100 1025.30
9415144 20050112 22:18   2.800  65.000   3.000   9.600   9.100 1025.30
9415144 20050112 22:24   2.200  67.000   2.800   9.900   9.100 1025.50
9415144 20050112 22:30   1.400  62.000   2.200  10.100   9.100 1025.20
9415144 20050112 22:36   2.900  58.000   3.500  10.200   9.100 1025.10
9415144 20050112 22:42   3.300  62.000   3.700  10.200   9.100 1025.20
9415144 20050112 22:48   3.400  61.000   3.900  10.100   9.100 1025.10
9415144 20050112 22:54   4.000  65.000   4.600  10.200   9.100 1024.80
9415144 20050112 23:00   4.400  67.000   4.800  10.200   9.100 1024.90
9415144 20050112 23:06   4.100  67.000   4.800  10.300   9.100 1025.20
9415144 20050112 23:12   3.700  69.000   4.500  10.400   9.100 1025.10
9415144 20050112 23:18   4.700  68.000   5.300  10.300   9.100 1025.10
9415144 20050112 23:24   5.100  68.000   5.700  10.400   9.100 1025.10
9415144 20050112 23:30   4.900  68.000   5.700  10.500   9.100 1024.90
9415144 20050112 23:36   4.400  71.000   5.300  10.700   9.100 1025.20
9415144 20050112 23:42   4.600  72.000   6.000  10.600   9.100 1025.30
9415144 20050112 23:48   4.600  71.000   5.700  10.600   9.100 1025.20
9415144 20050112 23:54   4.900  68.000   5.600  10.500   9.100 1024.90
9415144 20050113 00:00   5.200  73.000   6.400  10.500   9.100 1024.90
9415144 20050113 00:06   5.200  76.000   6.600  10.500   9.100 1025.30
9415144 20050113 00:12   5.700  72.000   6.600  10.500   9.100 1025.20
9415144 20050113 00:18   5.400  73.000   6.300  10.300   9.100 1025.20
9415144 20050113 00:24   5.800  72.000   6.900  10.200   9.100 1025.20
9415144 20050113 00:30   5.100  74.000   6.800  10.100   9.100 1025.10
9415144 20050113 00:36   5.300  72.000   6.400  10.100   9.100 1025.20
9415144 20050113 00:42   5.500  72.000   6.700   9.800   9.100 1025.30
