San Francisco, CA 	
Station ID: 9414290	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
Data%:  StnDtm     GMT  99.226  99.226  99.226  98.988   0.000  99.137  
Maximum:                 9.900 359.000  14.000  13.600   0.000 1027.10  
Minimum:                 0.000   0.000   0.000   5.400   0.000 991.100  
------- -------- ----- ------- ------- ------- ------- ------- ------- 
9414290 20050111 09:12   4.000 139.000  13.100   9.700         1006.60
9414290 20050111 09:18   5.700 148.000   9.700   9.700         1006.30
9414290 20050111 09:24   4.700 149.000   8.500   9.900         1006.30
9414290 20050111 09:30   8.400 156.000  12.800   9.700         1006.40
9414290 20050111 09:36   5.700 153.000  11.900   9.700         1006.30
9414290 20050111 09:42   4.400 150.000   7.700  10.100         1006.40
9414290 20050111 09:48   6.400 164.000  11.300   9.700         1006.50
9414290 20050111 09:54   5.100 157.000   8.600   9.700         1006.50
9414290 20050111 10:00   3.800 149.000   8.800  10.000         1006.50
9414290 20050111 10:06   5.200 149.000   9.200  10.000         1006.60
9414290 20050111 10:12   5.700 130.000   9.300   9.700         1006.50
9414290 20050111 10:18   3.800 125.000   6.700   9.700         1006.50
9414290 20050111 10:24   5.000 144.000   7.900  10.200         1006.40
9414290 20050111 10:30   4.000 152.000   8.700  10.300         1006.50
9414290 20050111 10:36   2.800 125.000   6.200  10.200         1006.50
9414290 20050111 10:42   6.700 143.000  10.500  10.400         1006.50
9414290 20050111 10:48   3.500 137.000   8.500  10.400         1006.50
9414290 20050111 10:54   5.600 153.000   9.400  10.900         1006.40
9414290 20050111 11:00   4.600 138.000   9.700  10.900         1006.40
9414290 20050111 11:06   4.900 162.000  10.200  10.800         1006.30
9414290 20050111 11:12   5.500 154.000   9.200  10.900         1006.40
9414290 20050111 11:18   5.300 159.000  11.000  11.000         1006.40
9414290 20050111 11:24   5.300 156.000   9.500  11.000         1006.40
9414290 20050111 11:30   5.200 145.000   9.300  10.900         1006.30
9414290 20050111 11:36   4.100 145.000  10.100  10.900         1006.10
9414290 20050111 11:42   3.900 159.000  10.800  10.900         1006.10
9414290 20050111 11:48   5.000 155.000   8.000  11.000         1006.00
9414290 20050111 11:54   4.800 151.000   7.900  11.000         1006.00
9414290 20050111 12:00   5.600 152.000   8.200  11.200         1006.00
9414290 20050111 12:06   4.100 156.000  10.600  11.100         1006.00
9414290 20050111 12:12   6.000 145.000   9.600  11.100         1006.00
9414290 20050111 12:18   5.000 154.000   8.100  11.000         1005.80
9414290 20050111 12:24   5.400 153.000  11.000  11.000         1005.70
9414290 20050111 12:30   4.800 162.000   8.300  10.900         1005.60
9414290 20050111 12:36   6.900 149.000  10.400  10.900         1005.60
9414290 20050111 12:42   6.300 139.000  11.600  11.000         1005.60
9414290 20050111 12:48   5.300 155.000   9.000  10.700         1005.40
9414290 20050111 12:54   4.700 151.000   8.800  10.900         1005.50
9414290 20050111 13:00   5.500 152.000  12.300  11.100         1005.40
9414290 20050111 13:06                                                
9414290 20050111 13:12                                                
9414290 20050111 13:18                                                
9414290 20050111 13:24   6.400 143.000  10.200  11.200         1005.10
9414290 20050111 13:30                                                
9414290 20050111 13:36                                                
9414290 20050111 13:42   6.100 147.000  11.400  10.900         1005.20
9414290 20050111 13:48   4.600 142.000  12.500  10.500         1005.50
9414290 20050111 13:54   7.100 162.000  11.400  10.200         1005.40
9414290 20050111 14:00   6.000 124.000  13.800   9.100         1005.30
9414290 20050111 14:06   3.800 132.000   9.400   9.100         1005.30
9414290 20050111 14:12   4.800 141.000   9.400   9.600         1005.20
9414290 20050111 14:18   6.000 142.000  11.500   9.600         1005.20
9414290 20050111 14:24   3.900 144.000   9.100   9.700         1005.20
9414290 20050111 14:30   5.200 145.000  12.400   9.900         1005.20
9414290 20050111 14:36   4.500 162.000   9.700   9.700         1005.50
9414290 20050111 14:42   6.200 147.000   9.500   9.700         1005.50
9414290 20050111 14:48   4.900 173.000  10.300   9.800         1005.40
9414290 20050111 14:54   4.400 206.000   9.600  10.200         1005.40
9414290 20050111 15:00   4.300 196.000   8.400  10.300         1005.40
9414290 20050111 15:06   4.300 183.000   8.700  10.100         1005.40
9414290 20050111 15:12   4.200 175.000   8.400  10.100         1005.50
9414290 20050111 15:18   4.600 201.000   8.800  10.200         1005.60
9414290 20050111 15:24   4.600 198.000   9.200  10.200         1005.60
9414290 20050111 15:30   5.400 210.000   8.900  10.300         1005.90
9414290 20050111 15:36   7.100 225.000  10.800   9.600         1006.10
9414290 20050111 15:42   4.400 211.000   8.000   9.500         1006.20
9414290 20050111 15:48   3.400 209.000   8.100   9.600         1006.50
9414290 20050111 15:54   3.100 210.000   6.100   9.700         1006.60
9414290 20050111 16:00   3.100 167.000   8.500   9.800         1006.80
9414290 20050111 16:06   3.300 189.000   8.400  10.000         1006.90
9414290 20050111 16:12   3.800 186.000   8.400  10.300         1006.80
9414290 20050111 16:18   1.600 194.000   6.400                 1006.80
9414290 20050111 16:24   4.400 186.000   7.700  10.500         1007.00
9414290 20050111 16:30   4.900 192.000   8.500  10.400         1007.00
9414290 20050111 16:36   2.800 190.000   7.300  10.300         1007.00
9414290 20050111 16:42   3.300 165.000   6.700  10.500         1007.00
9414290 20050111 16:48   6.000 222.000   8.500  10.500         1007.40
9414290 20050111 16:54   7.000 226.000   8.400  10.400         1007.60
9414290 20050111 17:00   4.900 215.000   9.100  10.400         1007.60
9414290 20050111 17:06   5.900 212.000   7.900  10.200         1007.80
9414290 20050111 17:12   7.100 226.000  11.100  10.200         1007.80
9414290 20050111 17:18   5.400 213.000  10.600  10.300         1007.90
9414290 20050111 17:24   7.600 218.000  11.300  10.400         1008.00
9414290 20050111 17:30   8.000 221.000  11.600  10.400         1008.00
9414290 20050111 17:36   6.700 223.000   8.500  10.300         1008.20
9414290 20050111 17:42   6.000 225.000   8.300  10.400         1008.50
9414290 20050111 17:48   4.700 215.000   7.500  10.400         1008.50
9414290 20050111 17:54   6.100 225.000   7.300  10.500         1009.00
9414290 20050111 18:00   5.800 231.000   8.100  10.300         1009.20
9414290 20050111 18:06   4.500 230.000   6.900  10.600         1009.40
9414290 20050111 18:12   7.700 262.000   8.900  10.300         1009.60
9414290 20050111 18:18   8.200 259.000   9.600  10.400         1009.70
9414290 20050111 18:24   6.200 238.000   9.100  10.600         1009.90
9414290 20050111 18:30   7.100 226.000   9.000  10.600         1010.00
9414290 20050111 18:36   4.800 227.000   6.600  10.600         1010.20
9414290 20050111 18:42   4.200 203.000   6.800  10.600         1010.20
9414290 20050111 18:48   4.800 215.000   7.400  10.500         1010.30
9414290 20050111 18:54   6.400 217.000   9.600  10.700         1010.30
9414290 20050111 19:00   6.900 218.000   8.900  10.800         1010.50
9414290 20050111 19:06   5.800 220.000   8.000  11.100         1010.70
9414290 20050111 19:12   5.500 239.000   7.600  11.200         1010.70
9414290 20050111 19:18   5.400 215.000   9.000  11.000         1010.60
9414290 20050111 19:24   5.100 224.000   7.600  11.000         1010.60
9414290 20050111 19:30   6.500 244.000   7.800  11.100         1010.60
9414290 20050111 19:36   5.200 233.000   8.700  11.100         1010.60
9414290 20050111 19:42   5.000 257.000   7.900  11.100         1010.60
9414290 20050111 19:48   6.300 255.000   8.900  11.000         1010.70
9414290 20050111 19:54   6.300 264.000  10.500  11.000         1010.70
9414290 20050111 20:00   7.500 275.000   9.300  11.000         1010.70
9414290 20050111 20:06   7.000 294.000   8.200  10.900         1010.80
9414290 20050111 20:12   6.400 296.000   7.800  10.700         1010.80
9414290 20050111 20:18   4.900 297.000   6.600  10.700         1010.90
9414290 20050111 20:24   4.700 301.000   6.400  10.700         1010.90
9414290 20050111 20:30   4.500 314.000   5.300  10.700         1010.90
9414290 20050111 20:36   4.700 308.000   5.600  10.700         1010.80
9414290 20050111 20:42   4.200 309.000   6.000  10.800         1010.90
9414290 20050111 20:48   4.700 311.000   5.500  10.800         1010.90
9414290 20050111 20:54   5.000 311.000   5.800  10.800         1011.00
9414290 20050111 21:00   4.400 314.000   5.300  10.800         1010.90
9414290 20050111 21:06   4.300 312.000   5.300  10.700         1011.00
9414290 20050111 21:12   4.600 312.000   5.300  10.700         1011.00
9414290 20050111 21:18   4.900 315.000   5.800  10.900         1011.20
9414290 20050111 21:24   3.700 315.000   4.900  10.800         1011.30
9414290 20050111 21:30   2.600 312.000   4.200  10.800         1011.40
9414290 20050111 21:36   1.700 294.000   3.100  10.800         1011.40
9414290 20050111 21:42   2.700 305.000   3.000  11.100         1011.70
9414290 20050111 21:48   3.600 325.000   4.100  11.100         1011.70
9414290 20050111 21:54   3.500 335.000   4.800  10.800         1012.00
9414290 20050111 22:00   3.400 327.000   3.900  10.700         1012.20
9414290 20050111 22:06   3.400 313.000   4.300  10.900         1012.30
9414290 20050111 22:12   3.100 305.000   4.100  11.000         1012.40
9414290 20050111 22:18   4.400 321.000   4.700  11.200         1012.50
9414290 20050111 22:24   4.500 328.000   5.000  11.100         1012.60
9414290 20050111 22:30   4.500 325.000   5.400  10.800         1012.80
9414290 20050111 22:36   4.800 330.000   5.800  10.800         1012.80
9414290 20050111 22:42   4.700 330.000   5.800  10.800         1012.90
9414290 20050111 22:48   5.800 328.000   6.500  10.800         1013.00
9414290 20050111 22:54   4.300 328.000   6.000  11.000         1013.10
9414290 20050111 23:00   3.900 314.000   4.900  11.000         1013.20
9414290 20050111 23:06   4.000 310.000   5.200  11.100         1013.60
9414290 20050111 23:12   4.000 325.000   5.200  11.000         1013.70
9414290 20050111 23:18   3.200 336.000   4.600  11.000         1013.70
9414290 20050111 23:24   2.700 331.000   3.800  11.200         1013.60
9414290 20050111 23:30   2.800 329.000   3.900  11.300         1013.70
9414290 20050111 23:36   3.200 325.000   4.200  11.300         1013.90
9414290 20050111 23:42   4.200 317.000   4.800  11.300         1013.90
9414290 20050111 23:48   4.600 322.000   5.100  11.200         1014.00
9414290 20050111 23:54   4.900 317.000   5.500  11.200         1014.10
9414290 20050112 00:00   5.200 317.000   6.000  11.200         1014.20
9414290 20050112 00:06   3.900 306.000   5.400  11.200         1014.20
9414290 20050112 00:12   3.600 314.000   4.500  11.300         1014.40
9414290 20050112 00:18   3.200 312.000   4.300  11.400         1014.50
9414290 20050112 00:24   3.500 317.000   4.400  11.400         1014.60
9414290 20050112 00:30   3.000 315.000   3.600  11.200         1014.70
9414290 20050112 00:36   3.400 306.000   4.200  11.100         1014.80
9414290 20050112 00:42   3.500 300.000   3.900  11.100         1014.80
9414290 20050112 00:48   2.700 297.000   3.900  11.100         1014.90
9414290 20050112 00:54   2.900 302.000   3.800  10.900         1015.00
9414290 20050112 01:00   3.300 297.000   3.700  11.100         1015.10
9414290 20050112 01:06   2.600 285.000   3.000  11.000         1015.20
9414290 20050112 01:12   1.900 287.000   3.100  10.800         1015.30
9414290 20050112 01:18   1.300 287.000   2.100  10.700         1015.40
9414290 20050112 01:24   0.200 283.000   1.800  10.700         1015.40
9414290 20050112 01:30   0.000 178.000   0.200  10.200         1015.50
9414290 20050112 01:36   0.000 117.000   0.000   9.400         1015.60
9414290 20050112 01:42   0.000 106.000   0.000   9.200         1015.60
9414290 20050112 01:48   0.000 147.000   0.000   8.900         1015.80
9414290 20050112 01:54   0.000 334.000   0.000   8.900         1015.80
9414290 20050112 02:00   0.400 309.000   2.000   9.100         1016.00
9414290 20050112 02:06   1.700 320.000   1.900  10.200         1015.90
9414290 20050112 02:12   1.600 321.000   2.000  10.400         1016.00
9414290 20050112 02:18   2.000 344.000   2.900  10.600         1016.20
9414290 20050112 02:24   2.300 337.000   2.600  10.700         1016.30
9414290 20050112 02:30   1.900 326.000   2.400  10.700         1016.30
9414290 20050112 02:36   1.400 292.000   2.000  10.700         1016.30
9414290 20050112 02:42   0.100 307.000   1.800  10.500         1016.50
9414290 20050112 02:48   2.100 291.000   2.300  10.400         1016.60
9414290 20050112 02:54   2.600 305.000   3.000  10.300         1016.70
9414290 20050112 03:00   2.700 310.000   3.400  10.400         1016.90
9414290 20050112 03:06   2.300 309.000   2.900  10.400         1017.00
9414290 20050112 03:12   2.100 315.000   2.500  10.400         1017.00
9414290 20050112 03:18   1.000 317.000   2.500  10.300         1017.10
9414290 20050112 03:24   0.200 261.000   1.800  10.300         1017.20
9414290 20050112 03:30   2.000 294.000   2.300   9.500         1017.30
9414290 20050112 03:36   2.000 287.000   2.400  10.000         1017.50
9414290 20050112 03:42   2.200 290.000   2.600  10.000         1017.50
9414290 20050112 03:48   1.800 290.000   2.600   9.900         1017.50
9414290 20050112 03:54   2.700 311.000   3.000   9.900         1017.60
9414290 20050112 04:00   2.800 307.000   3.300  10.000         1017.60
9414290 20050112 04:06   3.100 301.000   3.500  10.000         1017.70
9414290 20050112 04:12   2.700 297.000   3.300  10.000         1017.90
9414290 20050112 04:18   2.900 292.000   3.500   9.900         1018.00
9414290 20050112 04:24   0.700 351.000   3.800   9.800         1018.00
9414290 20050112 04:30   0.000  25.000   0.200   9.100         1018.00
9414290 20050112 04:36   0.000 110.000   0.000   8.500         1018.20
9414290 20050112 04:42   0.000 132.000   0.000   8.200         1018.20
9414290 20050112 04:48   0.000 126.000   0.000   8.200         1018.20
9414290 20050112 04:54   1.300 122.000   1.600   8.100         1018.40
9414290 20050112 05:00   1.000 128.000   2.100   7.800         1018.60
9414290 20050112 05:06   0.500 139.000   1.700   7.800         1018.60
9414290 20050112 05:12   0.300 110.000   1.500   8.100         1018.80
9414290 20050112 05:18   0.000 109.000   0.000   7.800         1018.80
9414290 20050112 05:24   0.000 140.000   0.000   7.800         1018.80
9414290 20050112 05:30   0.000 133.000   1.300   7.300         1018.90
9414290 20050112 05:36   0.000  92.000   1.400   7.300         1019.00
9414290 20050112 05:42   1.400 309.000   2.100   8.700         1019.10
9414290 20050112 05:48   1.000 290.000   2.000   8.700         1019.10
9414290 20050112 05:54   0.000 126.000   1.700   9.200         1019.10
9414290 20050112 06:00   0.000 135.000   0.000   7.500         1019.10
9414290 20050112 06:06   0.400 122.000   1.500   7.000         1019.10
9414290 20050112 06:12   0.900 126.000   1.700   7.000         1019.10
9414290 20050112 06:18   1.600 128.000   1.800   7.300         1019.20
9414290 20050112 06:24   1.400 124.000   1.600   7.400         1019.40
9414290 20050112 06:30   1.500 130.000   1.800   7.200         1019.50
9414290 20050112 06:36   1.600 134.000   1.700   7.100         1019.70
9414290 20050112 06:42   1.600 130.000   1.900   6.900         1019.80
9414290 20050112 06:48   1.600 135.000   1.700   6.900         1019.70
9414290 20050112 06:54   1.700 127.000   1.800   6.800         1019.80
9414290 20050112 07:00   1.500 123.000   1.700   6.500         1020.00
9414290 20050112 07:06   1.200  99.000   1.700   6.600         1020.10
9414290 20050112 07:12   0.000  95.000   1.800   6.400         1020.20
9414290 20050112 07:18   0.000  97.000   0.900   6.500         1020.30
9414290 20050112 07:24   0.700 137.000   1.400   6.400         1020.30
9414290 20050112 07:30   0.200 122.000   1.300   6.500         1020.30
9414290 20050112 07:36   0.000 157.000   1.000   7.000         1020.50
9414290 20050112 07:42   0.000 122.000   0.000   7.400         1020.60
9414290 20050112 07:48   0.000 119.000   0.000   6.700         1020.60
9414290 20050112 07:54   0.800 119.000   1.600   6.600         1020.60
9414290 20050112 08:00   0.800 115.000   1.400   6.500         1020.60
9414290 20050112 08:06   1.500 125.000   1.700   6.100         1020.70
9414290 20050112 08:12   1.300 129.000   1.800   6.400         1020.80
9414290 20050112 08:18   0.000  99.000   1.900   6.700         1020.80
9414290 20050112 08:24   1.300 128.000   1.600   6.200         1020.80
9414290 20050112 08:30   1.500 132.000   1.600   6.700         1020.70
9414290 20050112 08:36   1.300 126.000   1.700   6.700         1020.70
9414290 20050112 08:42   1.600 128.000   1.800   6.400         1020.70
9414290 20050112 08:48   1.500 128.000   1.700   6.400         1020.80
9414290 20050112 08:54   1.400 132.000   1.700   6.400         1020.90
9414290 20050112 09:00   1.700 129.000   1.800   6.400         1020.90
9414290 20050112 09:06   2.100 130.000   2.200   6.300         1020.90
9414290 20050112 09:12   2.000 120.000   2.200   6.400         1020.90
9414290 20050112 09:18   1.400 125.000   2.300   6.400         1020.90
9414290 20050112 09:24   1.300 139.000   1.600   6.400         1020.90
9414290 20050112 09:30   1.100 128.000   1.500   6.300         1020.90
9414290 20050112 09:36   1.900 121.000   2.000   6.100         1021.00
9414290 20050112 09:42   1.700 133.000   2.000   6.200         1020.90
9414290 20050112 09:48   1.000 100.000   1.600   6.000         1020.80
9414290 20050112 09:54   0.000 103.000   1.600   5.800         1020.90
9414290 20050112 10:00   0.000 129.000   0.000   6.000         1021.00
9414290 20050112 10:06   1.000 114.000   1.500   5.900         1021.10
9414290 20050112 10:12   0.900 130.000   1.500   5.900         1021.20
9414290 20050112 10:18   0.000 151.000   0.600   6.000         1021.20
9414290 20050112 10:24   0.000 134.000   0.000   6.200         1021.10
9414290 20050112 10:30   1.200 115.000   1.700   6.100         1021.20
9414290 20050112 10:36   1.600 124.000   1.900   6.100         1021.20
9414290 20050112 10:42   1.300  98.000   2.000   6.000         1021.40
9414290 20050112 10:48   0.100 125.000   1.300   6.000         1021.40
9414290 20050112 10:54   0.600 101.000   1.600   6.100         1021.40
9414290 20050112 11:00   1.700 129.000   2.000   6.000         1021.40
9414290 20050112 11:06   0.200 152.000   2.000   6.100         1021.50
9414290 20050112 11:12   0.000  96.000   0.000   5.800         1021.70
9414290 20050112 11:18   0.100 104.000   1.500   5.800         1021.80
9414290 20050112 11:24   0.400 124.000   1.600   5.500         1021.70
9414290 20050112 11:30   0.000  93.000   0.200   5.700         1021.70
9414290 20050112 11:36   0.000 157.000   0.500   5.700         1021.70
9414290 20050112 11:42   0.000  77.000   2.000   6.400         1021.70
9414290 20050112 11:48   0.100   4.000   1.000   6.400         1021.70
9414290 20050112 11:54   3.100 308.000   3.700   6.500         1021.70
9414290 20050112 12:00   3.000 303.000   3.700   7.600         1021.70
9414290 20050112 12:06   3.200 302.000   3.700   7.600         1021.70
9414290 20050112 12:12   3.400 301.000   3.900   7.700         1021.70
9414290 20050112 12:18   3.200 304.000   3.700   7.600         1021.80
9414290 20050112 12:24   3.000 323.000   3.400   7.600         1021.80
9414290 20050112 12:30   2.600 315.000   3.500   7.500         1021.90
9414290 20050112 12:36   1.400 316.000   2.600   7.300         1022.00
9414290 20050112 12:42   1.900 318.000   2.500   7.400         1022.20
9414290 20050112 12:48   0.400 318.000   2.200   7.400         1022.30
9414290 20050112 12:54   1.300 137.000   1.900   7.100         1022.40
9414290 20050112 13:00   0.000 107.000   1.700   6.500         1022.40
9414290 20050112 13:06   0.300  14.000   1.400   6.700         1022.40
9414290 20050112 13:12   0.500 131.000   1.500   6.700         1022.40
9414290 20050112 13:18   0.500 115.000   1.900   5.700         1022.50
9414290 20050112 13:24   0.000 118.000   1.600   5.900         1022.50
9414290 20050112 13:30   0.000  43.000   1.700   5.900         1022.50
9414290 20050112 13:36   0.000 109.000   0.000   5.800         1022.60
9414290 20050112 13:42   0.100  60.000   0.900   5.800         1022.60
9414290 20050112 13:48   0.000 107.000   1.600   6.100         1022.70
9414290 20050112 13:54   0.000  57.000   1.900   6.100         1022.60
9414290 20050112 14:00   0.000 109.000   0.000   6.000         1023.00
9414290 20050112 14:06   0.100 114.000   1.200   6.000         1023.00
9414290 20050112 14:12   1.500 129.000   1.700   5.800         1023.10
9414290 20050112 14:18   1.500 129.000   1.700   5.600         1023.30
9414290 20050112 14:24   1.400 125.000   1.600   5.600         1023.30
9414290 20050112 14:30   1.200 138.000   1.800   5.500         1023.40
9414290 20050112 14:36   1.400 128.000   1.900   5.600         1023.70
9414290 20050112 14:42   1.400 128.000   1.700   5.600         1023.90
9414290 20050112 14:48   0.500 124.000   1.900   5.600         1023.90
9414290 20050112 14:54   0.500  92.000   1.600   5.500         1024.10
9414290 20050112 15:00   0.000  91.000   1.900   5.900         1024.10
9414290 20050112 15:06   0.000  88.000   0.000   5.900         1024.10
9414290 20050112 15:12   0.500 122.000   1.600   5.600         1024.20
9414290 20050112 15:18   0.100 113.000   1.000   5.600         1024.20
9414290 20050112 15:24   1.300 129.000   1.600   5.700         1024.50
9414290 20050112 15:30   0.600 118.000   1.500   5.600         1024.60
9414290 20050112 15:36   1.200 109.000   1.600   5.400         1024.70
9414290 20050112 15:42   0.400 120.000   1.900   5.400         1024.70
9414290 20050112 15:48   0.000 117.000   0.000   5.700         1024.70
9414290 20050112 15:54   0.100  67.000   1.300   6.100         1024.60
9414290 20050112 16:00   0.100 103.000   1.200   6.400         1024.60
9414290 20050112 16:06   0.000  70.000   0.000   6.900         1024.70
9414290 20050112 16:12   2.700 298.000   3.300   7.300         1024.70
9414290 20050112 16:18   3.100 306.000   3.600   7.300         1024.70
9414290 20050112 16:24   3.000 308.000   3.500   7.700         1024.70
9414290 20050112 16:30   3.000 305.000   3.600   7.700         1024.60
9414290 20050112 16:36   2.900 310.000   3.500   7.900         1024.60
9414290 20050112 16:42   3.200 314.000   3.800   8.000         1024.60
9414290 20050112 16:48   2.700 350.000   3.900   8.100         1024.70
9414290 20050112 16:54   3.100 326.000   3.700   8.100         1024.70
9414290 20050112 17:00   3.600 330.000   4.100   8.100         1024.80
9414290 20050112 17:06   3.400 332.000   4.100   8.100         1024.80
9414290 20050112 17:12   2.900 333.000   4.000   8.000         1025.00
9414290 20050112 17:18   3.200 336.000   3.700   8.100         1025.20
9414290 20050112 17:24   2.500 334.000   3.700   8.100         1025.50
9414290 20050112 17:30   2.500 309.000   3.400   8.000         1025.60
9414290 20050112 17:36   2.300 319.000   3.500   8.000         1025.60
9414290 20050112 17:42   2.800 329.000   3.300   8.000         1025.80
9414290 20050112 17:48   2.700 320.000   3.600   7.900         1025.70
9414290 20050112 17:54   2.900 322.000   3.500   8.000         1025.60
9414290 20050112 18:00   2.600 325.000   3.500   8.100         1025.80
9414290 20050112 18:06   2.800 312.000   3.100   8.100         1025.70
9414290 20050112 18:12   2.900 322.000   3.500   8.200         1025.80
9414290 20050112 18:18   2.900 322.000   3.500   8.300         1025.80
9414290 20050112 18:24   2.900 328.000   3.400   8.400         1025.90
9414290 20050112 18:30   3.300 327.000   3.700   8.400         1025.90
9414290 20050112 18:36   2.900 344.000   3.600   8.400         1026.00
9414290 20050112 18:42   3.200 335.000   3.600   8.300         1026.20
9414290 20050112 18:48   3.100 352.000   3.600   8.300         1026.20
9414290 20050112 18:54   2.600 342.000   3.200   8.500         1026.20
9414290 20050112 19:00   3.000 336.000   3.600   8.400         1026.20
9414290 20050112 19:06   2.600 340.000   3.500   8.400         1026.20
9414290 20050112 19:12   2.500 338.000   3.100   8.400         1026.20
9414290 20050112 19:18   2.400 338.000   3.400   8.500         1026.10
9414290 20050112 19:24   2.100 327.000   2.700   8.600         1026.10
9414290 20050112 19:30   2.300 319.000   3.100   8.700         1026.00
9414290 20050112 19:36   1.800 322.000   2.200   8.800         1026.00
9414290 20050112 19:42   0.500 316.000   1.900   8.900         1025.90
9414290 20050112 19:48   1.400 300.000   2.200   9.000         1025.80
9414290 20050112 19:54   0.700 333.000   1.800   9.200         1025.60
9414290 20050112 20:00   1.600 339.000   2.300   9.200         1025.60
9414290 20050112 20:06   0.700 341.000   2.200   9.200         1025.50
9414290 20050112 20:12   0.400 335.000   2.000   9.400         1025.80
9414290 20050112 20:18   0.400 310.000   1.800   9.400         1025.70
9414290 20050112 20:24   0.300 318.000   2.000   9.400         1025.70
9414290 20050112 20:30   1.700 314.000   2.000   9.500         1025.60
9414290 20050112 20:36   1.400 307.000   2.300   9.500         1025.60
9414290 20050112 20:42   0.700 306.000   2.000   9.700         1025.60
9414290 20050112 20:48   0.100 308.000   1.900   9.800         1025.80
9414290 20050112 20:54   0.100 307.000   1.200   9.900         1025.80
9414290 20050112 21:00   0.100 326.000   1.200   9.900         1025.80
9414290 20050112 21:06   1.400 324.000   2.100  10.000         1025.30
9414290 20050112 21:12   0.000 344.000   1.700  10.200         1025.30
9414290 20050112 21:18   0.000 336.000   0.000  10.500         1025.00
9414290 20050112 21:24   0.000 356.000   0.500  10.300         1025.10
9414290 20050112 21:30   0.000  14.000   0.000  10.500         1025.20
9414290 20050112 21:36   0.000 343.000   0.000  10.600         1025.10
9414290 20050112 21:42   0.000  18.000   0.000  10.800         1025.00
9414290 20050112 21:48   0.000  30.000   0.000  11.500         1025.20
9414290 20050112 21:54   0.000 345.000   0.000  11.100         1025.00
9414290 20050112 22:00   0.000 334.000   0.400  10.900         1024.80
9414290 20050112 22:06   0.000 332.000   1.700  10.800         1024.80
9414290 20050112 22:12   0.000 339.000   0.000  10.900         1024.70
9414290 20050112 22:18   0.000 323.000   0.000  10.800         1024.60
9414290 20050112 22:24   0.100 339.000   1.700  10.800         1024.50
9414290 20050112 22:30   1.100 331.000   1.800  10.700         1024.40
9414290 20050112 22:36   0.400 340.000   1.700  10.700         1024.40
9414290 20050112 22:42   0.300 320.000   1.200  10.800         1024.40
9414290 20050112 22:48   0.400 330.000   1.600  10.800         1024.30
9414290 20050112 22:54   0.600 331.000   1.900  10.900         1024.20
9414290 20050112 23:00   0.200 330.000   1.500  10.900         1024.20
9414290 20050112 23:06   0.100 315.000   1.200  11.100         1024.10
9414290 20050112 23:12   1.600 325.000   2.200  11.200         1024.10
9414290 20050112 23:18   2.200 330.000   2.400  11.200         1024.10
9414290 20050112 23:24   2.700 336.000   2.900  11.300         1024.10
9414290 20050112 23:30   2.800 343.000   3.000  11.200         1024.20
9414290 20050112 23:36   2.600 343.000   3.000  11.200         1024.20
9414290 20050112 23:42   2.600 348.000   2.700  11.400         1024.10
9414290 20050112 23:48   2.400 349.000   2.700  11.400         1024.10
9414290 20050112 23:54   2.300 349.000   2.600  11.400         1024.20
9414290 20050113 00:00   2.000   1.000   2.200  11.500         1024.20
9414290 20050113 00:06   1.900   7.000   2.200  11.500         1024.10
9414290 20050113 00:12   2.000 348.000   2.400  11.500         1024.10
9414290 20050113 00:18   0.900 336.000   2.300  11.700         1024.10
9414290 20050113 00:24   0.300 337.000   2.300  11.700         1024.10
9414290 20050113 00:30   0.500 329.000   1.800  11.300         1024.10
9414290 20050113 00:36   3.400 310.000   4.800  11.300         1024.10
9414290 20050113 00:42   3.100 311.000   4.700  10.900         1024.30
9414290 20050113 00:48   2.700 301.000   3.200  10.900         1024.30
9414290 20050113 00:54   2.500 303.000   3.200  10.900         1024.20
9414290 20050113 01:00   2.100 298.000   2.600  11.000         1024.20
9414290 20050113 01:06   2.700 307.000   3.000  11.000         1024.20
9414290 20050113 01:12   3.100 295.000   3.600  10.900         1024.20
9414290 20050113 01:18   3.300 290.000   4.300  10.900         1024.20
9414290 20050113 01:24   3.800 284.000   4.600  10.900         1024.30
9414290 20050113 01:30   3.900 285.000   4.900  10.800         1024.30
9414290 20050113 01:36   4.200 289.000   5.100  10.700         1024.20
9414290 20050113 01:42   4.200 287.000   4.800  10.700         1024.20
9414290 20050113 01:48   4.000 288.000   5.000  10.700         1024.30
9414290 20050113 01:54   3.700 288.000   4.600  10.700         1024.30
9414290 20050113 02:00   3.500 285.000   5.100  10.700         1024.40
9414290 20050113 02:06   3.800 279.000   4.400  10.700         1024.40
9414290 20050113 02:12   4.100 278.000   4.900  10.700         1024.40
9414290 20050113 02:18   3.800 286.000   5.000  10.800         1024.40
9414290 20050113 02:24   4.300 282.000   4.900  10.900         1024.30
9414290 20050113 02:30   3.400 288.000   5.200  10.800         1024.30
9414290 20050113 02:36   4.300 284.000   5.700  10.800         1024.40
9414290 20050113 02:42   3.900 286.000   6.300  10.800         1024.50
9414290 20050113 02:48   4.100 291.000   4.700  10.600         1024.70
9414290 20050113 02:54   4.000 302.000   5.100  10.500         1024.70
