Alameda, CA 	
Station ID: 9414750	
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050111 19:18   4.600 284.000   6.700  10.400  10.600 1011.30
9414750 20050111 19:24   3.800 281.000   5.700  10.400  10.600 1011.20
9414750 20050111 19:30   3.000 303.000   5.300  10.400  10.600 1011.30
9414750 20050111 19:36   3.200 306.000   5.200  10.600  10.600 1011.40
9414750 20050111 19:42   3.900 303.000   6.000  10.600  10.600 1011.40
9414750 20050111 19:48   6.100 335.000   9.100  10.300  10.600 1011.30
9414750 20050111 19:54   4.200 328.000   8.400  10.400  10.600 1011.40
9414750 20050111 20:00   5.200 340.000   9.100  10.400  10.600 1011.50
9414750 20050111 20:06                                                
9414750 20050111 20:12   6.300 336.000  10.300  10.300  10.600 1011.50
9414750 20050111 20:18   3.900 315.000   7.200  10.400  10.600 1011.50
9414750 20050111 20:24   3.800 316.000   6.400  10.400  10.600 1011.50
9414750 20050111 20:30   3.600 335.000   5.400  10.300  10.600 1011.50
9414750 20050111 20:36   4.200 352.000   5.900  10.300  10.600 1011.50
9414750 20050111 20:42   5.700 334.000   7.700  10.500  10.600 1011.50
9414750 20050111 20:48   5.600 335.000   9.000  10.500  10.600 1011.50
9414750 20050111 20:54   7.700 336.000   9.500  10.400  10.600 1011.50
9414750 20050111 21:00   4.900 337.000   7.900  10.600  10.600 1011.60
9414750 20050111 21:06   3.900 340.000   6.500  10.700  10.600 1011.70
9414750 20050111 21:12   4.300 341.000   7.300  10.600  10.600 1011.80
9414750 20050111 21:18   3.800 330.000   6.600  10.600  10.600 1011.90
9414750 20050111 21:24   3.800 336.000   5.900  10.600  10.600 1012.10
9414750 20050111 21:30   3.700 335.000   6.400  10.800  10.600 1012.20
9414750 20050111 21:36   3.900 358.000   6.100  10.900  10.600 1012.30
9414750 20050111 21:42   2.800 354.000   6.600  11.200  10.600 1012.40
9414750 20050111 21:48   2.900 341.000   4.900  11.100  10.600 1012.50
9414750 20050111 21:54   3.800 342.000   5.500  10.800  10.600 1012.60
9414750 20050111 22:00   3.300 342.000   5.600  10.800  10.600 1012.70
9414750 20050111 22:06   4.000 339.000   6.300  10.800  10.600 1012.90
9414750 20050111 22:12   4.700 333.000   6.100  10.900  10.600 1013.00
9414750 20050111 22:18   3.600 358.000   6.000  10.800  10.600 1013.20
9414750 20050111 22:24   4.700 359.000   6.700  10.800  10.600 1013.30
9414750 20050111 22:30   4.300   6.000   6.000  11.000  10.600 1013.40
9414750 20050111 22:36   4.900 355.000   7.000  11.000  10.600 1013.50
9414750 20050111 22:42   4.800 349.000   8.600  10.900  10.600 1013.60
9414750 20050111 22:48   3.600 346.000   6.700  11.000  10.600 1013.60
9414750 20050111 22:54   3.800 353.000   7.200  11.400  10.600 1013.60
9414750 20050111 23:00   5.400 358.000   7.600  11.500  10.600 1013.70
9414750 20050111 23:06   4.900   2.000   7.300  11.300  10.600 1013.80
9414750 20050111 23:12   4.300 349.000   7.600  11.200  10.600 1013.90
9414750 20050111 23:18   4.600   0.000   6.200  11.300  10.600 1014.00
9414750 20050111 23:24   5.400   0.000   6.900  11.300  10.600 1014.10
9414750 20050111 23:30   4.800  11.000   7.200  11.400  10.600 1014.20
9414750 20050111 23:36   3.900 358.000   7.100  11.400  10.600 1014.50
9414750 20050111 23:42   5.400   9.000   6.400  11.500  10.600 1014.50
9414750 20050111 23:48   4.600  10.000   6.200  11.500  10.600 1014.50
9414750 20050111 23:54   5.200  10.000   6.400  11.400  10.600 1014.50
9414750 20050112 00:00   4.400   8.000   7.400  11.400  10.600 1014.60
9414750 20050112 00:06   5.300  11.000   7.500  11.300  10.600 1014.80
9414750 20050112 00:12   5.200 358.000   7.100  11.300  10.600 1014.90
9414750 20050112 00:18   4.200  16.000   5.700  11.300  10.600 1015.00
9414750 20050112 00:24   3.700   9.000   5.800  11.300  10.600 1015.10
9414750 20050112 00:30   2.200  10.000   3.700  11.300  10.600 1015.20
9414750 20050112 00:36   3.000  24.000   4.800  11.300  10.600 1015.30
9414750 20050112 00:42   3.000   3.000   4.800  11.200  10.600 1015.50
9414750 20050112 00:48   3.000  11.000   4.500  11.100  10.600 1015.60
9414750 20050112 00:54   3.000  13.000   3.800  11.000  10.600 1015.60
9414750 20050112 01:00   2.300  11.000   2.800  10.900  10.600 1015.60
9414750 20050112 01:06   2.600  17.000   3.400  10.900  10.600 1015.70
9414750 20050112 01:12   2.400  13.000   3.200  10.800  10.600 1015.90
9414750 20050112 01:18   2.400  11.000   3.200  10.800  10.600 1016.00
9414750 20050112 01:24   2.500   9.000   3.200  10.800  10.600 1016.10
9414750 20050112 01:30   2.600  16.000   3.300  10.700  10.600 1016.20
9414750 20050112 01:36   0.500  12.000   3.200  10.600  10.600 1016.30
9414750 20050112 01:42   0.300  15.000   1.800  10.500  10.600 1016.40
9414750 20050112 01:48   0.000  39.000   0.600  10.300  10.600 1016.40
9414750 20050112 01:54   0.200  44.000   2.000  10.300  10.700 1016.50
9414750 20050112 02:00   0.000  43.000   0.000  10.100  10.700 1016.60
9414750 20050112 02:06   0.200  48.000   0.400  10.000  10.700 1016.70
9414750 20050112 02:12   1.300  44.000   2.300  10.000  10.700 1016.80
9414750 20050112 02:18   1.000  71.000   2.000   9.900  10.700 1016.80
9414750 20050112 02:24   0.300  81.000   1.000   9.800  10.700 1017.00
9414750 20050112 02:30   0.200  78.000   1.200   9.700  10.700 1017.00
9414750 20050112 02:36   0.000  84.000   0.600   9.600  10.700 1017.20
9414750 20050112 02:42   0.200  85.000   2.000   9.600  10.700 1017.20
9414750 20050112 02:48                                                
9414750 20050112 02:54   1.200  73.000   2.300   9.400  10.700 1017.60
9414750 20050112 03:00   0.400  80.000   2.800   9.300  10.700 1017.70
9414750 20050112 03:06   0.300  66.000   2.200   9.300  10.700 1017.80
9414750 20050112 03:12   0.600  66.000   1.700   9.200  10.700 1017.90
9414750 20050112 03:18   0.800  87.000   2.100   9.200  10.700 1018.00
9414750 20050112 03:24   1.300  77.000   2.300   9.300  10.700 1018.00
9414750 20050112 03:30   1.400  63.000   2.300   9.200  10.700 1018.20
9414750 20050112 03:36   0.800  69.000   2.000   9.100  10.700 1018.20
9414750 20050112 03:42   0.300  81.000   1.700   9.100  10.700 1018.30
9414750 20050112 03:48   0.300  81.000   1.700   9.000  10.700 1018.30
9414750 20050112 03:54   0.400  88.000   1.100   9.000  10.700 1018.30
9414750 20050112 04:00   0.400  71.000   0.500   9.000  10.700 1018.50
9414750 20050112 04:06   0.200  81.000   0.400   8.900  10.700 1018.60
9414750 20050112 04:12   1.000  86.000   1.700   9.000  10.700 1018.70
9414750 20050112 04:18   1.100  77.000   2.000   8.700  10.600 1018.70
9414750 20050112 04:24   0.500  78.000   2.200   8.700  10.600 1018.70
9414750 20050112 04:30   0.000  89.000   0.500   8.600         1018.70
9414750 20050112 04:36   0.000  93.000   0.000   8.600  10.700 1018.80
9414750 20050112 04:42   0.000  96.000   0.000   8.500  10.600 1018.90
9414750 20050112 04:48   0.000  96.000   0.000   8.500  10.600 1019.00
9414750 20050112 04:54   0.000  72.000   0.000   8.600  10.600 1019.20
9414750 20050112 05:00   0.000  70.000   0.000   8.700  10.600 1019.10
9414750 20050112 05:06   0.000  69.000   0.000   8.800  10.600 1019.30
9414750 20050112 05:12   0.000  87.000   0.000   8.800  10.600 1019.40
9414750 20050112 05:18   0.000 100.000   0.000   8.700  10.600 1019.50
9414750 20050112 05:24   0.000  91.000   0.000   8.500  10.600 1019.50
9414750 20050112 05:30   0.000   7.000   0.000   8.600  10.600 1019.50
9414750 20050112 05:36   0.000  22.000   0.000   8.600  10.600 1019.70
9414750 20050112 05:42   0.000  42.000   0.000   8.800  10.600 1019.70
9414750 20050112 05:48   0.000  29.000   0.000   8.700  10.700 1019.80
9414750 20050112 05:54   0.000  24.000   0.000   8.600  10.600 1019.80
9414750 20050112 06:00   0.000 338.000   0.000   8.600  10.600 1019.80
9414750 20050112 06:06   0.000 338.000   0.000   8.500  10.600 1019.80
9414750 20050112 06:12   0.000 338.000   0.000   8.500  10.600 1019.90
9414750 20050112 06:18   0.000  56.000   0.000   8.700  10.600 1020.00
9414750 20050112 06:24   0.400  67.000   1.000   8.300  10.600 1020.00
9414750 20050112 06:30   0.000   6.000   2.000   8.100  10.600 1020.20
9414750 20050112 06:36   0.000  10.000   0.200   8.200  10.600 1020.30
9414750 20050112 06:42   0.000 342.000   0.000   8.100  10.600 1020.40
9414750 20050112 06:48   0.000 347.000   0.000   8.000  10.600 1020.40
9414750 20050112 06:54   0.300 350.000   1.500   8.200  10.600 1020.50
9414750 20050112 07:00   0.000 348.000   0.400   8.100  10.600 1020.60
9414750 20050112 07:06   0.000 299.000   0.000   8.200  10.600 1020.80
9414750 20050112 07:12   0.000 273.000   0.000   8.300  10.600 1020.90
9414750 20050112 07:18   0.000 306.000   0.000   8.400  10.500 1020.90
9414750 20050112 07:24   0.000 333.000   0.000   8.300  10.500 1020.90
9414750 20050112 07:30   0.000 273.000   0.000   8.400  10.500 1021.00
9414750 20050112 07:36   0.000   5.000   0.000   8.400  10.400 1021.00
9414750 20050112 07:42   0.000 289.000   0.000   8.400  10.400 1021.20
9414750 20050112 07:48   0.000 288.000   0.000   8.300  10.400 1021.20
9414750 20050112 07:54   0.000 308.000   0.000   8.300  10.400 1021.30
9414750 20050112 08:00   0.100 299.000   0.500   8.400  10.400 1021.30
9414750 20050112 08:06   0.100 305.000   0.400   8.500  10.400 1021.40
9414750 20050112 08:12   0.400 289.000   1.700   8.400  10.400 1021.50
9414750 20050112 08:18                                                
9414750 20050112 08:24   0.900 287.000   2.200   8.500  10.400 1021.40
9414750 20050112 08:30   0.300 281.000   1.900   8.500  10.400 1021.40
9414750 20050112 08:36   0.300 291.000   2.000   8.500  10.400 1021.40
9414750 20050112 08:42   0.100 295.000   1.800   8.500  10.400 1021.40
9414750 20050112 08:48   0.100 291.000   1.400   8.500  10.400 1021.40
9414750 20050112 08:54   0.000 286.000   0.400   8.400  10.400 1021.60
9414750 20050112 09:00   0.000 293.000   0.200   8.300  10.400 1021.70
9414750 20050112 09:06   0.100   6.000   0.400   7.400  10.400 1021.70
9414750 20050112 09:12   0.100  13.000   1.400   7.100  10.400 1021.70
9414750 20050112 09:18   0.300  45.000   0.400   6.700  10.400 1021.70
9414750 20050112 09:24   0.000  44.000   0.400   6.400  10.400 1021.60
9414750 20050112 09:30   0.100  45.000   0.400   6.100  10.400 1021.60
9414750 20050112 09:36   0.000 347.000   0.400   6.100  10.500 1021.70
9414750 20050112 09:42   0.000   0.000   0.000   6.300  10.500 1021.80
9414750 20050112 09:48   0.000   9.000   0.000   6.200  10.400 1021.70
9414750 20050112 09:54   0.100  57.000   0.400   6.100  10.400 1021.50
9414750 20050112 10:00   1.600  68.000   1.900   5.800  10.400 1021.50
9414750 20050112 10:06   1.900  55.000   2.100   5.800  10.500 1021.80
9414750 20050112 10:12   0.400  38.000   2.000   5.700  10.500 1021.80
9414750 20050112 10:18   0.100  31.000   0.400   5.600  10.500 1021.90
9414750 20050112 10:24   0.000  20.000   0.300   5.600  10.400 1021.90
9414750 20050112 10:30   0.000  45.000   0.000   5.700  10.500 1021.90
9414750 20050112 10:36   0.000  38.000   0.200   5.800  10.400 1021.90
9414750 20050112 10:42   0.000 359.000   0.000   5.800  10.400 1022.10
9414750 20050112 10:48   0.000 319.000   0.200   6.000  10.400 1022.10
9414750 20050112 10:54   0.000 323.000   0.000   6.100  10.400 1022.20
9414750 20050112 11:00   0.000 326.000   0.400   6.300  10.400 1022.20
9414750 20050112 11:06   0.400 325.000   1.200   6.600  10.400 1022.30
9414750 20050112 11:12   0.000 300.000   0.400   6.800  10.400 1022.40
9414750 20050112 11:18   0.000 302.000   0.300   6.900  10.400 1022.50
9414750 20050112 11:24   0.000 264.000   0.000   6.800  10.400 1022.40
9414750 20050112 11:30   0.000  20.000   0.000   6.700  10.400 1022.40
9414750 20050112 11:36   0.000 359.000   0.000   6.700  10.500 1022.60
9414750 20050112 11:42                                                
9414750 20050112 11:48   0.000  24.000   0.000   6.200  10.500 1022.50
9414750 20050112 11:54   0.100   6.000   0.400   5.800  10.400 1022.30
9414750 20050112 12:00   0.000 348.000   0.400   5.700  10.400 1022.40
9414750 20050112 12:06   0.000   8.000   0.100   5.600  10.500 1022.40
9414750 20050112 12:12   0.100  36.000   0.400   5.700  10.500 1022.30
9414750 20050112 12:18   0.200  52.000   0.400   5.700  10.500 1022.40
9414750 20050112 12:24   0.000  33.000   0.400   5.400  10.500 1022.60
9414750 20050112 12:30   0.000  22.000   0.000   5.500  10.500 1022.70
9414750 20050112 12:36   0.000 347.000   0.000   5.700         1022.90
9414750 20050112 12:42   0.000 290.000   0.400   6.100  10.500 1023.00
9414750 20050112 12:48   0.000 284.000   1.000   6.500  10.500 1023.00
9414750 20050112 12:54   0.400 334.000   1.800   6.600  10.500 1023.00
9414750 20050112 13:00   0.300 289.000   1.800   6.800  10.500 1023.10
9414750 20050112 13:06   1.300 343.000   2.600   7.000  10.500 1023.20
9414750 20050112 13:12   2.100 338.000   3.300   7.100  10.500 1023.30
9414750 20050112 13:18   2.200 333.000   3.400   7.100  10.500 1023.50
9414750 20050112 13:24   2.600 356.000   3.700   7.100  10.500 1023.40
9414750 20050112 13:30   0.200  16.000   3.700   6.600  10.500 1023.30
9414750 20050112 13:36   2.100  61.000   2.200   5.200  10.500 1023.40
9414750 20050112 13:42   1.600  57.000   2.200   4.900  10.500 1023.40
9414750 20050112 13:48   0.200  59.000   1.800   4.800  10.500 1023.50
9414750 20050112 13:54   0.600  85.000   1.800   4.600  10.500 1023.50
9414750 20050112 14:00   0.400 100.000   2.000   4.700  10.500 1023.70
9414750 20050112 14:06   0.000  90.000   0.500   4.900  10.500 1023.90
9414750 20050112 14:12   0.000  98.000   0.000   4.800  10.500 1024.10
9414750 20050112 14:18   0.000 120.000   0.500   4.900  10.500 1024.10
9414750 20050112 14:24   0.100 125.000   0.400   5.000  10.500 1024.30
9414750 20050112 14:30   0.200 108.000   0.400   5.000  10.500 1024.30
9414750 20050112 14:36   0.300 103.000   0.500   4.900  10.500 1024.50
9414750 20050112 14:42   0.000 106.000   0.500   4.900  10.500 1024.60
9414750 20050112 14:48   0.100 110.000   0.400   4.800  10.500 1024.80
9414750 20050112 14:54   0.400 108.000   0.500   4.800  10.500 1024.80
9414750 20050112 15:00   0.000 114.000   0.500   4.900  10.500 1024.80
9414750 20050112 15:06   0.000 118.000   0.000   4.900  10.500 1024.90
9414750 20050112 15:12   0.000 156.000   0.000   5.100  10.500 1025.00
9414750 20050112 15:18   0.200 127.000   0.400   5.000  10.500 1025.10
9414750 20050112 15:24   0.100 120.000   0.500   5.000  10.400 1025.30
9414750 20050112 15:30   0.000 117.000   0.300   5.000  10.400 1025.50
9414750 20050112 15:36   0.000 107.000   0.100   5.100  10.400 1025.50
9414750 20050112 15:42   0.200  96.000   0.500   4.900  10.400 1025.60
9414750 20050112 15:48                                                
9414750 20050112 15:54   1.900  88.000   2.400   4.700  10.400 1025.50
9414750 20050112 16:00   1.900  80.000   2.500   4.700  10.400 1025.60
9414750 20050112 16:06   2.400  66.000   2.600   4.800  10.300 1025.60
9414750 20050112 16:12   2.200  72.000   2.900   4.900  10.300 1025.50
9414750 20050112 16:18   2.600  70.000   3.000   5.200  10.300 1025.50
9414750 20050112 16:24   2.000  76.000   3.100   5.600  10.300 1025.50
9414750 20050112 16:30   2.100  76.000   2.900   5.900  10.200 1025.40
9414750 20050112 16:36   1.600  88.000   2.800   6.400  10.200 1025.40
9414750 20050112 16:42   2.200  94.000   3.000   6.700  10.200 1025.40
9414750 20050112 16:48   1.800  97.000   2.800   6.900  10.200 1025.40
9414750 20050112 16:54   2.900 105.000   3.500   7.000  10.200 1025.40
9414750 20050112 17:00   1.900 110.000   3.400   7.200  10.200 1025.50
9414750 20050112 17:06   2.800 124.000   3.300   7.300  10.300 1025.60
9414750 20050112 17:12   2.800 127.000   3.500   7.300  10.300 1025.90
9414750 20050112 17:18   2.800 140.000   3.400   7.300  10.300 1026.00
9414750 20050112 17:24   2.500 152.000   3.200   7.300  10.200 1026.00
9414750 20050112 17:30   2.800 158.000   3.100   7.300  10.200 1026.20
9414750 20050112 17:36   3.300 179.000   3.700   7.400  10.300 1026.50
9414750 20050112 17:42   3.400 174.000   4.200   7.600  10.300 1026.60
9414750 20050112 17:48   3.600 179.000   4.300   7.700  10.300 1026.40
9414750 20050112 17:54   3.200 163.000   3.800   7.700  10.300 1026.50
9414750 20050112 18:00   2.900 162.000   3.300   7.800  10.300 1026.60
9414750 20050112 18:06   2.600 150.000   3.000   7.800  10.300 1026.50
9414750 20050112 18:12   2.500 146.000   3.000   7.900  10.300 1026.60
9414750 20050112 18:18   1.900 135.000   2.700   8.000  10.300 1026.60
9414750 20050112 18:24   2.300 134.000   2.800   8.000  10.300 1026.60
9414750 20050112 18:30   2.200 129.000   2.800   8.100  10.300 1026.70
9414750 20050112 18:36   2.500 141.000   3.000   8.100  10.400 1026.70
9414750 20050112 18:42   2.500 150.000   3.000   8.100  10.400 1026.90
9414750 20050112 18:48   2.300 159.000   2.900   8.200  10.400 1026.90
9414750 20050112 18:54   1.300 159.000   2.700   8.200  10.400 1026.90
9414750 20050112 19:00   2.300 166.000   2.600   8.300  10.400 1026.90
9414750 20050112 19:06   1.800 175.000   2.600   8.300  10.400 1026.90
9414750 20050112 19:12   1.100 168.000   2.500   8.400  10.400 1026.80
9414750 20050112 19:18   0.200 164.000   1.700   8.600  10.400 1026.80
9414750 20050112 19:24   2.100 187.000   2.400   8.400  10.400 1026.80
9414750 20050112 19:30   2.100 193.000   3.100   8.500  10.400 1026.90
9414750 20050112 19:36   2.100 182.000   2.700   8.500  10.400 1026.80
9414750 20050112 19:42   2.100 189.000   2.600   8.600         1026.70
9414750 20050112 19:48   1.700 181.000   2.800   8.600  10.400 1026.60
9414750 20050112 19:54   2.000 179.000   2.600   8.600  10.400 1026.50
9414750 20050112 20:00   1.800 188.000   2.200   8.500  10.300 1026.40
9414750 20050112 20:06   0.900 185.000   2.400   8.600  10.300 1026.30
9414750 20050112 20:12   0.300 200.000   2.000   8.900  10.300 1026.50
9414750 20050112 20:18   1.500 194.000   2.100   9.100  10.300 1026.60
9414750 20050112 20:24   0.100 193.000   1.900   9.200  10.300 1026.40
9414750 20050112 20:30   0.000 181.000   1.300   9.400  10.300 1026.40
9414750 20050112 20:36   0.000 172.000   0.000   9.700  10.300 1026.30
9414750 20050112 20:42   0.000 158.000   0.000  10.100  10.300 1026.30
9414750 20050112 20:48   0.000 194.000   0.000  10.400  10.300 1026.40
9414750 20050112 20:54   0.000 186.000   0.000  10.600  10.300 1026.40
9414750 20050112 21:00   0.000 178.000   0.000  10.800  10.400 1026.30
9414750 20050112 21:06   0.000  66.000   0.000  11.000  10.400 1026.00
9414750 20050112 21:12   0.400   6.000   1.800  11.000  10.400 1025.80
9414750 20050112 21:18   0.000 274.000   1.800  11.300  10.400 1025.80
9414750 20050112 21:24                                                
9414750 20050112 21:30   0.000 174.000   0.000  11.200  10.400 1025.70
9414750 20050112 21:36   0.000 195.000   0.200  11.400  10.400 1025.60
9414750 20050112 21:42   0.000 189.000   0.000  11.000  10.400 1025.50
9414750 20050112 21:48   0.000 190.000   0.000  11.000  10.300 1025.40
9414750 20050112 21:54   0.300 191.000   0.500  10.900  10.400 1025.70
9414750 20050112 22:00   0.400 188.000   2.000  10.900  10.400 1025.50
9414750 20050112 22:06   0.000 180.000   0.100  11.200  10.400 1025.50
9414750 20050112 22:12   0.000 176.000   0.000  11.300  10.400 1025.30
9414750 20050112 22:18   0.000 174.000   0.000  11.300  10.400 1025.30
9414750 20050112 22:24   0.100 195.000   0.400  11.300  10.400 1025.10
9414750 20050112 22:30   0.000 200.000   0.400  11.400  10.400 1025.10
9414750 20050112 22:36   0.000 198.000   0.500  11.400  10.400 1025.00
9414750 20050112 22:42   0.000 235.000   0.400  11.700  10.400 1024.90
9414750 20050112 22:48   0.000 200.000   0.000  11.800  10.400 1024.70
9414750 20050112 22:54   0.000 200.000   0.000  11.600  10.400 1024.90
9414750 20050112 23:00   0.000 187.000   0.000  11.600  10.400 1024.80
9414750 20050112 23:06   0.000 281.000   0.400  11.800  10.400 1024.70
9414750 20050112 23:12   0.100 218.000   0.500  11.900  10.400 1024.70
9414750 20050112 23:18   0.100 242.000   1.800  11.600  10.400 1024.60
9414750 20050112 23:24   0.000 249.000   0.400  11.500  10.400 1024.80
9414750 20050112 23:30   0.900 274.000   1.800  11.300  10.400 1024.80
9414750 20050112 23:36   1.100 281.000   1.900  11.200  10.400 1024.70
9414750 20050112 23:42   0.300 272.000   1.100  11.600  10.400 1024.70
9414750 20050112 23:48   0.500 278.000   1.800  11.700  10.400 1024.70
9414750 20050112 23:54   0.100 282.000   1.900  12.000  10.400 1024.80
9414750 20050113 00:00   0.100 270.000   1.300  12.000  10.300 1024.90
9414750 20050113 00:06   0.400 284.000   1.500  11.900  10.300 1024.90
9414750 20050113 00:12   0.400 293.000   1.600  11.900  10.300 1024.90
9414750 20050113 00:18   1.400 283.000   2.200  11.900  10.400 1024.90
9414750 20050113 00:24   1.000 286.000   2.400  11.800  10.400 1024.80
9414750 20050113 00:30                                                
9414750 20050113 00:36   0.000 305.000   1.800  11.800  10.400 1024.80
9414750 20050113 00:42   0.000 300.000   0.400  11.800  10.400 1024.80
9414750 20050113 00:48   0.000 308.000   0.500  12.000  10.400 1024.80
9414750 20050113 00:54   0.100 291.000   1.400  12.000  10.400 1024.80
9414750 20050113 01:00   0.900 286.000   1.900  11.800  10.400 1024.80
9414750 20050113 01:06   1.000 294.000   2.200  11.500  10.400 1024.80
9414750 20050113 01:12   0.800 300.000   2.000  11.400  10.400 1024.80
9414750 20050113 01:18   0.300 314.000   1.400  11.300  10.400 1024.80
9414750 20050113 01:24   0.000 335.000   0.000  11.200  10.400 1025.00
9414750 20050113 01:30   0.200  81.000   0.500  11.000  10.400 1025.10
9414750 20050113 01:36   2.400 145.000   3.500  10.700  10.400 1025.00
9414750 20050113 01:42   3.500 115.000   4.600  10.900  10.400 1024.90
9414750 20050113 01:48   4.300 121.000   4.900  10.900  10.400 1024.90
9414750 20050113 01:54   3.400 115.000   4.700  10.800  10.400 1025.00
9414750 20050113 02:00   3.200 113.000   4.100  10.700  10.400 1025.00
9414750 20050113 02:06   3.200 107.000   4.500  10.400  10.400 1025.00
9414750 20050113 02:12   3.600 108.000   4.600  10.300  10.400 1025.00
9414750 20050113 02:18   3.400 107.000   4.700  10.200  10.400 1025.00
9414750 20050113 02:24   2.800 101.000   4.500   9.900  10.300 1024.90
9414750 20050113 02:30   2.300  97.000   3.600   9.700  10.300 1024.90
9414750 20050113 02:36   2.200 102.000   3.000   9.600  10.300 1025.00
9414750 20050113 02:42   2.100  99.000   2.900   9.600  10.300 1025.20
9414750 20050113 02:48   0.900  98.000   2.300   9.400  10.300 1025.30
9414750 20050113 02:54   0.300  97.000   1.800   9.400  10.400 1025.40
9414750 20050113 03:00   0.600  63.000   1.900   9.300  10.400 1025.40
9414750 20050113 03:06   0.300  73.000   1.900   9.200         1025.50
9414750 20050113 03:12   0.200  89.000   1.800   9.200  10.300 1025.60
9414750 20050113 03:18   0.700  89.000   1.800   9.200  10.300 1025.60
9414750 20050113 03:24   0.000  99.000   0.400   9.100  10.300 1025.70
9414750 20050113 03:30   0.000 103.000   0.000   9.000  10.400 1025.80
9414750 20050113 03:36   0.800   0.000   1.600   9.200  10.300 1025.90
9414750 20050113 03:42   1.000  18.000   2.000   9.200  10.300 1025.90
9414750 20050113 03:48   0.400   2.000   1.800   9.100  10.300 1025.90
9414750 20050113 03:54   0.200 356.000   0.400   9.100  10.300 1026.00
9414750 20050113 04:00   0.100 312.000   1.100   9.200  10.300 1026.00
9414750 20050113 04:06   0.000 314.000   0.000   9.300  10.400 1026.10
9414750 20050113 04:12   0.900 331.000   2.000   9.400  10.300 1026.20
9414750 20050113 04:18   0.500 339.000   1.900   9.400  10.300 1026.20
9414750 20050113 04:24   0.800 357.000   2.100   9.200  10.300 1026.20
9414750 20050113 04:30   0.700  17.000   1.900   8.700  10.300 1026.20
9414750 20050113 04:36   1.900  15.000   2.400   8.600  10.300 1026.10
9414750 20050113 04:42   2.000 345.000   3.300   9.000  10.300 1026.10
9414750 20050113 04:48   2.700 337.000   3.300   9.000  10.300 1026.20
9414750 20050113 04:54   1.100 335.000   2.700   8.900  10.300 1026.20
9414750 20050113 05:00   1.600 336.000   2.700   8.900  10.300 1026.20
9414750 20050113 05:06   0.000 299.000   1.700   8.900  10.400 1026.20
9414750 20050113 05:12   0.000 312.000   0.200   8.900  10.400 1026.20
9414750 20050113 05:18   0.600 322.000   1.700   8.800  10.400 1026.10
9414750 20050113 05:24                                                
9414750 20050113 05:30   1.000 343.000   2.200   8.800  10.400 1025.80
9414750 20050113 05:36   1.000 341.000   2.200   8.800  10.400 1025.70
9414750 20050113 05:42   0.000 339.000   1.400   8.800  10.400 1025.60
9414750 20050113 05:48   0.000 315.000   0.100   8.600  10.500 1025.60
9414750 20050113 05:54   0.000 343.000   0.000   8.300  10.500 1025.60
9414750 20050113 06:00   0.000 255.000   0.000   8.300  10.500 1025.70
9414750 20050113 06:06   0.000 266.000   0.000   8.300  10.500 1025.80
9414750 20050113 06:12   0.000 273.000   0.000   8.400  10.600 1025.90
9414750 20050113 06:18   0.000 187.000   0.000   8.200  10.600 1025.90
9414750 20050113 06:24   0.000  85.000   0.000   7.900  10.600 1025.90
9414750 20050113 06:30   0.000  99.000   0.000   7.900  10.600 1025.80
9414750 20050113 06:36   0.000  30.000   0.000   8.000  10.500 1025.80
9414750 20050113 06:42   0.000 335.000   0.000   7.900  10.500 1025.80
9414750 20050113 06:48   0.000 302.000   0.000   7.800  10.500 1025.80
9414750 20050113 06:54   0.000  93.000   0.000   7.900  10.500 1025.80
9414750 20050113 07:00   0.600 106.000   1.400   7.700  10.500 1025.80
9414750 20050113 07:06   0.000  93.000   0.700   7.300  10.500 1025.80
9414750 20050113 07:12   0.400  96.000   1.100   7.100  10.500 1025.70
9414750 20050113 07:18   0.000 124.000   1.100   7.000  10.500 1025.80
9414750 20050113 07:24   0.000 129.000   0.000   7.000  10.500 1025.90
9414750 20050113 07:30   0.000 134.000   0.100   7.100  10.500 1026.00
9414750 20050113 07:36   0.000 137.000   0.000   7.300  10.500 1026.10
9414750 20050113 07:42   0.000 153.000   0.500   7.500  10.500 1026.20
9414750 20050113 07:48   2.400 160.000   2.900   8.400  10.400 1026.20
9414750 20050113 07:54   1.200 157.000   2.000   8.700  10.400 1026.30
9414750 20050113 08:00   1.200 172.000   2.400   8.700  10.300 1026.40
9414750 20050113 08:06   0.400 188.000   2.100   8.700  10.300 1026.50
9414750 20050113 08:12   0.000 185.000   0.400   8.600  10.300 1026.40
9414750 20050113 08:18                                                
9414750 20050113 08:24   0.000  43.000   0.000   7.900  10.200 1026.60
9414750 20050113 08:30   0.000  31.000   0.000   7.900  10.200 1026.60
9414750 20050113 08:36   0.000 345.000   0.400   7.500  10.300 1026.50
9414750 20050113 08:42   0.100 343.000   0.300   7.400  10.300 1026.60
9414750 20050113 08:48   0.000 310.000   0.100   7.600  10.300 1026.60
9414750 20050113 08:54   0.000 314.000   0.300   7.700  10.300 1026.50
9414750 20050113 09:00   0.000 316.000   0.000   7.600  10.300 1026.50
9414750 20050113 09:06   0.000 322.000   0.000   7.500  10.300 1026.50
9414750 20050113 09:12   0.000 295.000   0.000   7.500  10.300 1026.50
